x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.989342859,13.0671524761,2000-06-26,23.28417,5.989604,0.476968,23.8484,12.91403,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-27,0,5.827228,0.4681407,23.407035,12.56302,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-28,2.119691,5.734749,0.4676908,23.38454,12.651315,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-29,0,5.644422,0.4590464,22.95232,14.793745,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-30,1.885714,5.759452,0.4576573,22.882865,14.355775,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-01,14.07568,5.706723,0.5039656,25.19828,15.27325,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-02,0,5.373165,0.4955924,24.77962,17.08369,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-03,0,4.944307,0.4876481,24.382405,16.687075,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-04,10.54054,5.76266,0.5200833,26.004165,16.44739,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-05,0,6.01231,0.511071,25.55355,20.54938,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-06,0,5.920115,0.5021509,25.107545,20.260665,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-07,0,5.85589,0.493295,24.66475,20.07403,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-08,0,5.221926,0.4850731,24.253655,19.662935,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-09,2.094208,5.526477,0.4847319,24.236595,19.98002,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-10,21.44324,5.021601,0.5605215,28.026075,21.520055,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-11,0,5.153169,0.5523684,27.61842,22.03329,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-12,13.63552,5.65883,0.5970042,29.85021,23.28228,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-13,9,5.913217,0.6232677,31.163385,22.83662,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-14,19.34517,5.51035,0.6903682,34.51841,22.411105,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-15,0,5.659868,0.6817084,34.08542,24.2893,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-16,0,4.502144,0.6742063,33.710315,27.49343,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-17,1.553668,5.322415,0.6719564,33.59782,28.821055,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-18,21,4.982885,0.7460523,37.302615,29.728095,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-19,1.535135,4.951735,0.7441007,37.205035,30.18197,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-20,1,5.293787,0.7397154,36.98577,33.12375,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-21,0,5.071531,0.7316439,36.582195,32.73436,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-22,12.08263,4.281702,0.7715873,38.579365,32.37027,Good,45.0393981934
-0.989342859,13.0671524761,2000-07-23,0,4.194405,0.7643929,38.219645,32.01055,Good,45.0393981934
