admin2,indicator,choice,value,context
sanmatenga,hhs_thresholds,faim_moderee,0.048145629936714056,bfa_2020
sanmatenga,hhs_thresholds,peu_pasFaim,0.951854370063286,bfa_2020
seno,hhs_thresholds,faim_moderee,0.2768929711477307,bfa_2020
seno,hhs_thresholds,faim_severe,0.0014915983766765378,bfa_2020
seno,hhs_thresholds,peu_pasFaim,0.7216154304755927,bfa_2020
sissili,hhs_thresholds,peu_pasFaim,1,bfa_2020
soum,hhs_thresholds,faim_moderee,0.22534019161532087,bfa_2020
soum,hhs_thresholds,faim_severe,0.005207863862469056,bfa_2020
soum,hhs_thresholds,peu_pasFaim,0.76945194452221,bfa_2020
sourou,hhs_thresholds,faim_moderee,0.08228019118352883,bfa_2020
sourou,hhs_thresholds,faim_severe,0.02135830028968026,bfa_2020
sourou,hhs_thresholds,peu_pasFaim,0.8963615085267909,bfa_2020
tapoa,hhs_thresholds,faim_moderee,0.2316313462501993,bfa_2020
tapoa,hhs_thresholds,peu_pasFaim,0.7683686537498008,bfa_2020
tuy,hhs_thresholds,faim_moderee,0.4392242916880317,bfa_2020
tuy,hhs_thresholds,faim_severe,0.001039643655242881,bfa_2020
tuy,hhs_thresholds,peu_pasFaim,0.5597360646567255,bfa_2020
yagha,hhs_thresholds,faim_moderee,0.31553335156221834,bfa_2020
yagha,hhs_thresholds,faim_severe,0.022125475925198954,bfa_2020
yagha,hhs_thresholds,peu_pasFaim,0.6623411725125827,bfa_2020
yatenga,hhs_thresholds,faim_moderee,0.09251810870052748,bfa_2020
yatenga,hhs_thresholds,faim_severe,3.7340562789633415e-4,bfa_2020
yatenga,hhs_thresholds,peu_pasFaim,0.9071084856715762,bfa_2020
ziro,hhs_thresholds,faim_moderee,0.16428029450414972,bfa_2020
ziro,hhs_thresholds,faim_severe,0.03276753597445128,bfa_2020
ziro,hhs_thresholds,peu_pasFaim,0.802952169521399,bfa_2020
zondoma,hhs_thresholds,faim_moderee,0.15368922978781435,bfa_2020
zondoma,hhs_thresholds,peu_pasFaim,0.8463107702121857,bfa_2020
zoundweogo,hhs_thresholds,faim_moderee,0.22885057957464006,bfa_2020
zoundweogo,hhs_thresholds,peu_pasFaim,0.7711494204253599,bfa_2020
bale,hhs_score,NA,0.24353397234351096,bfa_2020
bam,hhs_score,NA,0.14138703197011643,bfa_2020
banwa,hhs_score,NA,0.2528634098287304,bfa_2020
bazega,hhs_score,NA,0.7514435627144365,bfa_2020
bougouriba,hhs_score,NA,0.8076965979139246,bfa_2020
boulgou,hhs_score,NA,0.4842513187568139,bfa_2020
boulkiemde,hhs_score,NA,0.9489259471666016,bfa_2020
comoe,hhs_score,NA,0.3030514940618581,bfa_2020
ganzourgou,hhs_score,NA,0.2687511398929684,bfa_2020
gnagna,hhs_score,NA,0.650322038471153,bfa_2020
gourma,hhs_score,NA,0.6109134445000186,bfa_2020
houet,hhs_score,NA,0.22353915231486457,bfa_2020
ioba,hhs_score,NA,0.3349789761652087,bfa_2020
kadiogo,hhs_score,NA,0.17083733442778157,bfa_2020
kenedougou,hhs_score,NA,0.39451004576413756,bfa_2020
komonjdjari,hhs_score,NA,0.5215198078123187,bfa_2020
kompienga,hhs_score,NA,0.7777995291471578,bfa_2020
kossi,hhs_score,NA,0.4053595539333088,bfa_2020
koulpelogo,hhs_score,NA,0.835776509192441,bfa_2020
kouritenga,hhs_score,NA,0.5391211206585298,bfa_2020
kourweogo,hhs_score,NA,0.3145515900403283,bfa_2020
leraba,hhs_score,NA,0.125,bfa_2020
loroum,hhs_score,NA,0.2927573003633288,bfa_2020
mouhoun,hhs_score,NA,0.5446166701441607,bfa_2020
nahouri,hhs_score,NA,0.7420970914745036,bfa_2020
namentenga,hhs_score,NA,0.22464673298875726,bfa_2020
nayala,hhs_score,NA,0.6149209912237095,bfa_2020
oubritenga,hhs_score,NA,0.2591863131687312,bfa_2020
oudalan,hhs_score,NA,0.8996781165892256,bfa_2020
passore,hhs_score,NA,0.4549035979559979,bfa_2020
poni,hhs_score,NA,0.2837502153807765,bfa_2020
sanguie,hhs_score,NA,1.110825691504425,bfa_2020
sanmatenga,hhs_score,NA,0.19481668761448026,bfa_2020
seno,hhs_score,NA,0.7980218369060164,bfa_2020
sissili,hhs_score,NA,0,bfa_2020
soum,hhs_score,NA,0.6745492169223305,bfa_2020
sourou,hhs_score,NA,0.36716518844402657,bfa_2020
tapoa,hhs_score,NA,0.6529876421306259,bfa_2020
tuy,hhs_score,NA,1.3820873361694133,bfa_2020
yagha,hhs_score,NA,1.051878389426712,bfa_2020
yatenga,hhs_score,NA,0.34388060540408055,bfa_2020
ziro,hhs_score,NA,0.6688188511803157,bfa_2020
zondoma,hhs_score,NA,0.42743843631541156,bfa_2020
zoundweogo,hhs_score,NA,0.7033057838700271,bfa_2020
bale,rcsi_thresholds,high,0.02523579054396076,bfa_2020
bale,rcsi_thresholds,low,0.3715878500239195,bfa_2020
bale,rcsi_thresholds,medium,0.1124338199402261,bfa_2020
bale,rcsi_thresholds,no_coping,0.4907425394918936,bfa_2020
bam,rcsi_thresholds,high,0.07131191038584908,bfa_2020
bam,rcsi_thresholds,low,0.2914858796214764,bfa_2020
bam,rcsi_thresholds,medium,0.1551800171768545,bfa_2020
bam,rcsi_thresholds,no_coping,0.4820221928158201,bfa_2020
banwa,rcsi_thresholds,high,0.02379108717370455,bfa_2020
banwa,rcsi_thresholds,low,0.29707819017981757,bfa_2020
banwa,rcsi_thresholds,medium,0.09835423906853283,bfa_2020
banwa,rcsi_thresholds,no_coping,0.580776483577945,bfa_2020
bazega,rcsi_thresholds,high,0.19808744410472426,bfa_2020
bazega,rcsi_thresholds,low,0.26102516944646614,bfa_2020
bazega,rcsi_thresholds,medium,0.06137845859541764,bfa_2020
bazega,rcsi_thresholds,no_coping,0.479508927853392,bfa_2020
bougouriba,rcsi_thresholds,high,0.22344567499843315,bfa_2020
bougouriba,rcsi_thresholds,low,0.47252808541627495,bfa_2020
bougouriba,rcsi_thresholds,medium,0.027471914583725048,bfa_2020
bougouriba,rcsi_thresholds,no_coping,0.27655432500156685,bfa_2020
boulgou,rcsi_thresholds,high,0.17652730916552478,bfa_2020
boulgou,rcsi_thresholds,low,0.14478013746974885,bfa_2020
boulgou,rcsi_thresholds,medium,0.05088509518306539,bfa_2020
boulgou,rcsi_thresholds,no_coping,0.6278074581816608,bfa_2020
boulkiemde,rcsi_thresholds,high,0.2605851410285297,bfa_2020
boulkiemde,rcsi_thresholds,low,0.27072699340917517,bfa_2020
boulkiemde,rcsi_thresholds,medium,0.13999385292446195,bfa_2020
boulkiemde,rcsi_thresholds,no_coping,0.3286940126378331,bfa_2020
comoe,rcsi_thresholds,high,0.03794814835036514,bfa_2020
comoe,rcsi_thresholds,low,0.3867158814046366,bfa_2020
comoe,rcsi_thresholds,medium,0.10027607183403739,bfa_2020
comoe,rcsi_thresholds,no_coping,0.4750598984109609,bfa_2020
ganzourgou,rcsi_thresholds,high,0.07008255513535093,bfa_2020
ganzourgou,rcsi_thresholds,low,0.3449658723316181,bfa_2020
ganzourgou,rcsi_thresholds,medium,0.052108024934385155,bfa_2020
ganzourgou,rcsi_thresholds,no_coping,0.5328435475986458,bfa_2020
gnagna,rcsi_thresholds,high,0.27348312447741546,bfa_2020
gnagna,rcsi_thresholds,low,0.2921069819791079,bfa_2020
gnagna,rcsi_thresholds,medium,0.2029399840759874,bfa_2020
gnagna,rcsi_thresholds,no_coping,0.23146990946748916,bfa_2020
gourma,rcsi_thresholds,high,0.2646325366793492,bfa_2020
gourma,rcsi_thresholds,low,0.31485825947982166,bfa_2020
gourma,rcsi_thresholds,medium,0.14578088114351864,bfa_2020
gourma,rcsi_thresholds,no_coping,0.2747283226973104,bfa_2020
houet,rcsi_thresholds,high,0.08911055790811015,bfa_2020
houet,rcsi_thresholds,low,0.28029896321407827,bfa_2020
houet,rcsi_thresholds,medium,0.0693403140495562,bfa_2020
houet,rcsi_thresholds,no_coping,0.5612501648282553,bfa_2020
ioba,rcsi_thresholds,high,0.049875150971046896,bfa_2020
ioba,rcsi_thresholds,low,0.4810453929643377,bfa_2020
ioba,rcsi_thresholds,medium,0.06911827668556417,bfa_2020
ioba,rcsi_thresholds,no_coping,0.39996117937905135,bfa_2020
kadiogo,rcsi_thresholds,high,0.03532070091832831,bfa_2020
kadiogo,rcsi_thresholds,low,0.2683266926849242,bfa_2020
kadiogo,rcsi_thresholds,medium,0.08599629695273296,bfa_2020
kadiogo,rcsi_thresholds,no_coping,0.6103563094440146,bfa_2020
kenedougou,rcsi_thresholds,high,0.09674073908965929,bfa_2020
kenedougou,rcsi_thresholds,low,0.36103464308768013,bfa_2020
kenedougou,rcsi_thresholds,medium,0.16749981939136144,bfa_2020
kenedougou,rcsi_thresholds,no_coping,0.3747247984312992,bfa_2020
komonjdjari,rcsi_thresholds,high,0.27630025744280873,bfa_2020
komonjdjari,rcsi_thresholds,low,0.19449336341700119,bfa_2020
komonjdjari,rcsi_thresholds,medium,0.2417450260796802,bfa_2020
komonjdjari,rcsi_thresholds,no_coping,0.28746135306050996,bfa_2020
kompienga,rcsi_thresholds,high,0.45686822326395343,bfa_2020
kompienga,rcsi_thresholds,low,0.18600445628568862,bfa_2020
kompienga,rcsi_thresholds,medium,0.16794542782516153,bfa_2020
kompienga,rcsi_thresholds,no_coping,0.18918189262519644,bfa_2020
kossi,rcsi_thresholds,high,0.16407517962247456,bfa_2020
kossi,rcsi_thresholds,low,0.27099757554775317,bfa_2020
kossi,rcsi_thresholds,medium,0.044714101384200934,bfa_2020
kossi,rcsi_thresholds,no_coping,0.5202131434455713,bfa_2020
koulpelogo,rcsi_thresholds,high,0.07254175688410253,bfa_2020
koulpelogo,rcsi_thresholds,low,0.1936638383108675,bfa_2020
koulpelogo,rcsi_thresholds,medium,0.34629821445671227,bfa_2020
koulpelogo,rcsi_thresholds,no_coping,0.3874961903483178,bfa_2020
kouritenga,rcsi_thresholds,high,0.0822917220894945,bfa_2020
kouritenga,rcsi_thresholds,low,0.22844120079938104,bfa_2020
kouritenga,rcsi_thresholds,medium,0.0813684237829836,bfa_2020
kouritenga,rcsi_thresholds,no_coping,0.6078986533281409,bfa_2020
kourweogo,rcsi_thresholds,high,0.0030441929568307225,bfa_2020
kourweogo,rcsi_thresholds,low,0.18975034772547003,bfa_2020
kourweogo,rcsi_thresholds,medium,0.2686314566626815,bfa_2020
kourweogo,rcsi_thresholds,no_coping,0.5385740026550178,bfa_2020
leraba,rcsi_thresholds,low,0.625,bfa_2020
leraba,rcsi_thresholds,no_coping,0.375,bfa_2020
loroum,rcsi_thresholds,high,0.3491665571546324,bfa_2020
loroum,rcsi_thresholds,low,0.2884137754017538,bfa_2020
loroum,rcsi_thresholds,medium,0.27313472257724997,bfa_2020
loroum,rcsi_thresholds,no_coping,0.08928494486636394,bfa_2020
mouhoun,rcsi_thresholds,high,0.04172265464787169,bfa_2020
mouhoun,rcsi_thresholds,low,0.3053046488843508,bfa_2020
mouhoun,rcsi_thresholds,medium,0.13668586631585986,bfa_2020
mouhoun,rcsi_thresholds,no_coping,0.5162868301519176,bfa_2020
nahouri,rcsi_thresholds,high,0.031611634101985774,bfa_2020
nahouri,rcsi_thresholds,low,0.2212814387139004,bfa_2020
nahouri,rcsi_thresholds,medium,0.22629127442351066,bfa_2020
nahouri,rcsi_thresholds,no_coping,0.5208156527606032,bfa_2020
namentenga,rcsi_thresholds,high,0.09042142094555239,bfa_2020
namentenga,rcsi_thresholds,low,0.30125244124764433,bfa_2020
namentenga,rcsi_thresholds,medium,0.11700315166530054,bfa_2020
namentenga,rcsi_thresholds,no_coping,0.4913229861415027,bfa_2020
nayala,rcsi_thresholds,high,0.15453973447707403,bfa_2020
nayala,rcsi_thresholds,low,0.17275132775013205,bfa_2020
nayala,rcsi_thresholds,medium,0.11540405651719064,bfa_2020
nayala,rcsi_thresholds,no_coping,0.5573048812556032,bfa_2020
oubritenga,rcsi_thresholds,high,0.03795406003506178,bfa_2020
oubritenga,rcsi_thresholds,low,0.34194899384072436,bfa_2020
oubritenga,rcsi_thresholds,medium,0.03376442798777088,bfa_2020
oubritenga,rcsi_thresholds,no_coping,0.586332518136443,bfa_2020
oudalan,rcsi_thresholds,high,0.28615573064590866,bfa_2020
oudalan,rcsi_thresholds,low,0.23683645336082854,bfa_2020
oudalan,rcsi_thresholds,medium,0.2636983608191841,bfa_2020
oudalan,rcsi_thresholds,no_coping,0.21330945517407868,bfa_2020
passore,rcsi_thresholds,high,0.21663678641432418,bfa_2020
passore,rcsi_thresholds,low,0.4086353273807487,bfa_2020
passore,rcsi_thresholds,medium,0.20639153458846157,bfa_2020
passore,rcsi_thresholds,no_coping,0.16833635161646546,bfa_2020
poni,rcsi_thresholds,high,0.039973049660229264,bfa_2020
poni,rcsi_thresholds,low,0.3958670491234045,bfa_2020
poni,rcsi_thresholds,medium,0.09350865197106786,bfa_2020
poni,rcsi_thresholds,no_coping,0.4706512492452984,bfa_2020
sanguie,rcsi_thresholds,high,0.33943404374071806,bfa_2020
sanguie,rcsi_thresholds,low,0.2659095816345891,bfa_2020
sanguie,rcsi_thresholds,medium,0.1336779536317141,bfa_2020
sanguie,rcsi_thresholds,no_coping,0.26097842099297874,bfa_2020
sanmatenga,rcsi_thresholds,high,0.1637554775359866,bfa_2020
sanmatenga,rcsi_thresholds,low,0.32536780333248283,bfa_2020
sanmatenga,rcsi_thresholds,medium,0.14405568889551412,bfa_2020
sanmatenga,rcsi_thresholds,no_coping,0.3668210302360165,bfa_2020
seno,rcsi_thresholds,high,0.29082698323277295,bfa_2020
seno,rcsi_thresholds,low,0.2645019223584705,bfa_2020
seno,rcsi_thresholds,medium,0.2133050458505508,bfa_2020
seno,rcsi_thresholds,no_coping,0.2313660485582058,bfa_2020
sissili,rcsi_thresholds,high,0.15723237501432635,bfa_2020
sissili,rcsi_thresholds,low,0.34276762498567365,bfa_2020
sissili,rcsi_thresholds,no_coping,0.5,bfa_2020
soum,rcsi_thresholds,high,0.36670900750525476,bfa_2020
soum,rcsi_thresholds,low,0.2617509374623057,bfa_2020
soum,rcsi_thresholds,medium,0.23747718711657367,bfa_2020
soum,rcsi_thresholds,no_coping,0.13406286791586577,bfa_2020
sourou,rcsi_thresholds,high,0.0989746554049859,bfa_2020
sourou,rcsi_thresholds,low,0.1856057118763071,bfa_2020
sourou,rcsi_thresholds,medium,0.12458295277829268,bfa_2020
sourou,rcsi_thresholds,no_coping,0.5908366799404143,bfa_2020
tapoa,rcsi_thresholds,high,0.3297991395739772,bfa_2020
tapoa,rcsi_thresholds,low,0.22894175544110718,bfa_2020
tapoa,rcsi_thresholds,medium,0.23170949851529773,bfa_2020
tapoa,rcsi_thresholds,no_coping,0.20954960646961796,bfa_2020
tuy,rcsi_thresholds,high,0.19416259905043534,bfa_2020
tuy,rcsi_thresholds,low,0.062335173794832686,bfa_2020
tuy,rcsi_thresholds,medium,0.4953216035514071,bfa_2020
tuy,rcsi_thresholds,no_coping,0.248180623603325,bfa_2020
yagha,rcsi_thresholds,high,0.3525937538614833,bfa_2020
yagha,rcsi_thresholds,low,0.2475529477551293,bfa_2020
yagha,rcsi_thresholds,medium,0.13673575615455427,bfa_2020
yagha,rcsi_thresholds,no_coping,0.2631175422288332,bfa_2020
yatenga,rcsi_thresholds,high,0.1612267259311852,bfa_2020
yatenga,rcsi_thresholds,low,0.3854997526223065,bfa_2020
yatenga,rcsi_thresholds,medium,0.16598345519110086,bfa_2020
yatenga,rcsi_thresholds,no_coping,0.28729006625540743,bfa_2020
ziro,rcsi_thresholds,high,0.15169739207664618,bfa_2020
ziro,rcsi_thresholds,low,0.25,bfa_2020
ziro,rcsi_thresholds,medium,0.13911448964914266,bfa_2020
ziro,rcsi_thresholds,no_coping,0.4591881182742112,bfa_2020
zondoma,rcsi_thresholds,high,0.16649753265104175,bfa_2020
zondoma,rcsi_thresholds,low,0.4591070583540604,bfa_2020
zondoma,rcsi_thresholds,medium,0.1214038723823653,bfa_2020
zondoma,rcsi_thresholds,no_coping,0.25299153661253265,bfa_2020
zoundweogo,rcsi_thresholds,high,0.18362706031279352,bfa_2020
zoundweogo,rcsi_thresholds,low,0.1627263158751861,bfa_2020
zoundweogo,rcsi_thresholds,medium,0.054662589906165196,bfa_2020
zoundweogo,rcsi_thresholds,no_coping,0.5989840339058552,bfa_2020
bale,rcsi_score,NA,3.6243833911864973,bfa_2020
bam,rcsi_score,NA,4.872185445211091,bfa_2020
banwa,rcsi_score,NA,2.875486512019063,bfa_2020
bazega,rcsi_score,NA,6.042921730738612,bfa_2020
bougouriba,rcsi_score,NA,7.609025841633763,bfa_2020
boulgou,rcsi_score,NA,6.125041395705206,bfa_2020
boulkiemde,rcsi_score,NA,8.71284883593901,bfa_2020
comoe,rcsi_score,NA,4.104983535260101,bfa_2020
ganzourgou,rcsi_score,NA,3.5983251127203557,bfa_2020
gnagna,rcsi_score,NA,9.835808368777855,bfa_2020
gourma,rcsi_score,NA,9.14803605997342,bfa_2020
houet,rcsi_score,NA,3.8104504969127344,bfa_2020
ioba,rcsi_score,NA,4.39643736945776,bfa_2020
kadiogo,rcsi_score,NA,2.6049644273742265,bfa_2020
kenedougou,rcsi_score,NA,6.647711237646465,bfa_2020
komonjdjari,rcsi_score,NA,10.859220964483509,bfa_2020
kompienga,rcsi_score,NA,13.840776962559154,bfa_2020
kossi,rcsi_score,NA,5.255502557446354,bfa_2020
koulpelogo,rcsi_score,NA,6.243682257184492,bfa_2020
kouritenga,rcsi_score,NA,4.276482420774297,bfa_2020
kourweogo,rcsi_score,NA,4.02113193083998,bfa_2020
leraba,rcsi_score,NA,3.375,bfa_2020
loroum,rcsi_score,NA,14.230124327479603,bfa_2020
mouhoun,rcsi_score,NA,3.566242864530896,bfa_2020
nahouri,rcsi_score,NA,3.8751060834363815,bfa_2020
namentenga,rcsi_score,NA,4.77826233921682,bfa_2020
nayala,rcsi_score,NA,6.055300186298668,bfa_2020
oubritenga,rcsi_score,NA,2.6418061999497295,bfa_2020
oudalan,rcsi_score,NA,11.097579734270257,bfa_2020
passore,rcsi_score,NA,8.648998629269073,bfa_2020
poni,rcsi_score,NA,3.5640033100116906,bfa_2020
sanguie,rcsi_score,NA,11.368720946655456,bfa_2020
sanmatenga,rcsi_score,NA,7.593556242783061,bfa_2020
seno,rcsi_score,NA,9.934028853220203,bfa_2020
sissili,rcsi_score,NA,4.443394250085958,bfa_2020
soum,rcsi_score,NA,13.354819199949896,bfa_2020
sourou,rcsi_score,NA,5.302478377955498,bfa_2020
tapoa,rcsi_score,NA,11.664899032735102,bfa_2020
tuy,rcsi_score,NA,8.629358652676716,bfa_2020
yagha,rcsi_score,NA,12.497419968793398,bfa_2020
yatenga,rcsi_score,NA,7.277865845064234,bfa_2020
ziro,rcsi_score,NA,6.306935701208439,bfa_2020
zondoma,rcsi_score,NA,7.060889372057742,bfa_2020
zoundweogo,rcsi_score,NA,5.361007678754028,bfa_2020
bale,lcsi_score,crisis,0.20211268304813315,bfa_2020
bale,lcsi_score,emergency,0.003279133334877275,bfa_2020
bale,lcsi_score,none,0.5153722204623377,bfa_2020
bale,lcsi_score,stress,0.2792359631546519,bfa_2020
bam,lcsi_score,crisis,0.17678719141171437,bfa_2020
bam,lcsi_score,emergency,0.0079194042850383,bfa_2020
bam,lcsi_score,none,0.4964311885796547,bfa_2020
bam,lcsi_score,stress,0.3188622157235927,bfa_2020
banwa,lcsi_score,crisis,0.1732273267587035,bfa_2020
banwa,lcsi_score,emergency,0.006778468354075298,bfa_2020
banwa,lcsi_score,none,0.5465742060122261,bfa_2020
banwa,lcsi_score,stress,0.273419998874995,bfa_2020
bazega,lcsi_score,crisis,0.3047633433635954,bfa_2020
bazega,lcsi_score,none,0.22072659824590904,bfa_2020
bazega,lcsi_score,stress,0.4745100583904956,bfa_2020
bougouriba,lcsi_score,crisis,0.16666666666666669,bfa_2020
bougouriba,lcsi_score,emergency,0.05586141874960829,bfa_2020
bougouriba,lcsi_score,none,0.5274719145837251,bfa_2020
bougouriba,lcsi_score,stress,0.25,bfa_2020
boulgou,lcsi_score,crisis,0.30099257484141817,bfa_2020
boulgou,lcsi_score,emergency,0.010709973576254694,bfa_2020
boulgou,lcsi_score,none,0.3812263983221343,bfa_2020
boulgou,lcsi_score,stress,0.3070710532601928,bfa_2020
boulkiemde,lcsi_score,crisis,0.3350699663559864,bfa_2020
boulkiemde,lcsi_score,none,0.2591465525308881,bfa_2020
boulkiemde,lcsi_score,stress,0.40578348111312545,bfa_2020
comoe,lcsi_score,crisis,0.05527081503748566,bfa_2020
comoe,lcsi_score,emergency,0.04171068989635124,bfa_2020
comoe,lcsi_score,none,0.686977739704938,bfa_2020
comoe,lcsi_score,stress,0.21604075536122505,bfa_2020
ganzourgou,lcsi_score,crisis,0.27784126154716027,bfa_2020
ganzourgou,lcsi_score,emergency,0.02219206967755368,bfa_2020
ganzourgou,lcsi_score,none,0.3485745371437243,bfa_2020
ganzourgou,lcsi_score,stress,0.3513921316315618,bfa_2020
gnagna,lcsi_score,crisis,0.14946432198330287,bfa_2020
gnagna,lcsi_score,emergency,0.055890180766191885,bfa_2020
gnagna,lcsi_score,none,0.3809809126085849,bfa_2020
gnagna,lcsi_score,stress,0.4136645846419203,bfa_2020
gourma,lcsi_score,crisis,0.18810858605922026,bfa_2020
gourma,lcsi_score,emergency,0.013749840742808423,bfa_2020
gourma,lcsi_score,none,0.3939167278833011,bfa_2020
gourma,lcsi_score,stress,0.4042248453146701,bfa_2020
houet,lcsi_score,crisis,0.10866618742807908,bfa_2020
houet,lcsi_score,emergency,0.023765320174916,bfa_2020
houet,lcsi_score,none,0.6091377750868587,bfa_2020
houet,lcsi_score,stress,0.2584307173101461,bfa_2020
ioba,lcsi_score,crisis,0.0766369361463935,bfa_2020
ioba,lcsi_score,none,0.4754977186869974,bfa_2020
ioba,lcsi_score,stress,0.4478653451666092,bfa_2020
kadiogo,lcsi_score,crisis,0.18503636058224823,bfa_2020
kadiogo,lcsi_score,emergency,0.016055784710563934,bfa_2020
kadiogo,lcsi_score,none,0.4915969597235383,bfa_2020
kadiogo,lcsi_score,stress,0.30731089498364966,bfa_2020
kenedougou,lcsi_score,crisis,0.178977063294826,bfa_2020
kenedougou,lcsi_score,emergency,0.01276179573876432,bfa_2020
kenedougou,lcsi_score,none,0.4617646241487388,bfa_2020
kenedougou,lcsi_score,stress,0.34649651681767096,bfa_2020
komonjdjari,lcsi_score,crisis,0.23431152713833014,bfa_2020
komonjdjari,lcsi_score,emergency,0.0340649786051213,bfa_2020
komonjdjari,lcsi_score,none,0.1814141637645162,bfa_2020
komonjdjari,lcsi_score,stress,0.5502093304920325,bfa_2020
kompienga,lcsi_score,crisis,0.3451721099883708,bfa_2020
kompienga,lcsi_score,emergency,0.19234159885394467,bfa_2020
kompienga,lcsi_score,none,0.21958071037666835,bfa_2020
kompienga,lcsi_score,stress,0.24290558078101626,bfa_2020
kossi,lcsi_score,crisis,0.2520705467924369,bfa_2020
kossi,lcsi_score,emergency,0.035626596802719665,bfa_2020
kossi,lcsi_score,none,0.4124929824674359,bfa_2020
kossi,lcsi_score,stress,0.29980987393740754,bfa_2020
koulpelogo,lcsi_score,crisis,0.5390103360229854,bfa_2020
koulpelogo,lcsi_score,none,0.35503217888464367,bfa_2020
koulpelogo,lcsi_score,stress,0.1059574850923709,bfa_2020
kouritenga,lcsi_score,crisis,0.24705614749805052,bfa_2020
kouritenga,lcsi_score,emergency,0.03851055128090879,bfa_2020
kouritenga,lcsi_score,none,0.4091278926451837,bfa_2020
kouritenga,lcsi_score,stress,0.3053054085758571,bfa_2020
kourweogo,lcsi_score,crisis,0.16380634760259935,bfa_2020
kourweogo,lcsi_score,emergency,0.03259941834029743,bfa_2020
kourweogo,lcsi_score,none,0.5010601726153835,bfa_2020
kourweogo,lcsi_score,stress,0.3025340614417198,bfa_2020
leraba,lcsi_score,crisis,0.125,bfa_2020
leraba,lcsi_score,none,0.25,bfa_2020
leraba,lcsi_score,stress,0.625,bfa_2020
loroum,lcsi_score,crisis,0.30545170057103394,bfa_2020
loroum,lcsi_score,emergency,0.01521016311068439,bfa_2020
loroum,lcsi_score,none,0.2915746707025135,bfa_2020
loroum,lcsi_score,stress,0.3877634656157682,bfa_2020
mouhoun,lcsi_score,crisis,0.18898030686126968,bfa_2020
mouhoun,lcsi_score,emergency,0.03434059735611363,bfa_2020
mouhoun,lcsi_score,none,0.5162170848156052,bfa_2020
mouhoun,lcsi_score,stress,0.2604620109670114,bfa_2020
nahouri,lcsi_score,crisis,0.3893592806430498,bfa_2020
nahouri,lcsi_score,none,0.3527378108314538,bfa_2020
nahouri,lcsi_score,stress,0.25790290852549647,bfa_2020
namentenga,lcsi_score,crisis,0.2068698948449996,bfa_2020
namentenga,lcsi_score,emergency,0.026506203036749124,bfa_2020
namentenga,lcsi_score,none,0.4629360456666357,bfa_2020
namentenga,lcsi_score,stress,0.3036878564516155,bfa_2020
nayala,lcsi_score,crisis,0.38040331631605157,bfa_2020
nayala,lcsi_score,emergency,0.023579863391919996,bfa_2020
nayala,lcsi_score,none,0.2936008839616565,bfa_2020
nayala,lcsi_score,stress,0.30241593633037184,bfa_2020
oubritenga,lcsi_score,crisis,0.37890953398857313,bfa_2020
oubritenga,lcsi_score,emergency,0.02872543491318327,bfa_2020
oubritenga,lcsi_score,none,0.4462667237896773,bfa_2020
oubritenga,lcsi_score,stress,0.14609830730856632,bfa_2020
oudalan,lcsi_score,crisis,0.23151504129962713,bfa_2020
oudalan,lcsi_score,emergency,0.02664896344813637,bfa_2020
oudalan,lcsi_score,none,0.20006678447151935,bfa_2020
oudalan,lcsi_score,stress,0.541769210780717,bfa_2020
passore,lcsi_score,crisis,0.3313033056848385,bfa_2020
passore,lcsi_score,emergency,0.036373944037093695,bfa_2020
passore,lcsi_score,none,0.3410524753403289,bfa_2020
passore,lcsi_score,stress,0.2912702749377388,bfa_2020
poni,lcsi_score,crisis,0.09684693413558249,bfa_2020
poni,lcsi_score,emergency,0.012087793105732771,bfa_2020
poni,lcsi_score,none,0.6869911094152842,bfa_2020
poni,lcsi_score,stress,0.2040741633434006,bfa_2020
sanguie,lcsi_score,crisis,0.24321449436336476,bfa_2020
sanguie,lcsi_score,none,0.27469073081849443,bfa_2020
sanguie,lcsi_score,stress,0.4820947748181408,bfa_2020
sanmatenga,lcsi_score,crisis,0.16164521845467697,bfa_2020
sanmatenga,lcsi_score,emergency,0.007324816247768184,bfa_2020
sanmatenga,lcsi_score,none,0.4764485003444996,bfa_2020
sanmatenga,lcsi_score,stress,0.35458146495305526,bfa_2020
seno,lcsi_score,crisis,0.23017740523252914,bfa_2020
seno,lcsi_score,emergency,0.027074151013770423,bfa_2020
seno,lcsi_score,none,0.2750118524133641,bfa_2020
seno,lcsi_score,stress,0.46773659134033635,bfa_2020
sissili,lcsi_score,crisis,0.5,bfa_2020
sissili,lcsi_score,emergency,0.15723237501432635,bfa_2020
sissili,lcsi_score,none,0.09276762498567365,bfa_2020
sissili,lcsi_score,stress,0.25,bfa_2020
soum,lcsi_score,crisis,0.1943070392346157,bfa_2020
soum,lcsi_score,emergency,0.024276019992743942,bfa_2020
soum,lcsi_score,none,0.31897340923370326,bfa_2020
soum,lcsi_score,stress,0.46244353153893697,bfa_2020
sourou,lcsi_score,crisis,0.2910590805800058,bfa_2020
sourou,lcsi_score,emergency,0.04089823405234376,bfa_2020
sourou,lcsi_score,none,0.3144397511255677,bfa_2020
sourou,lcsi_score,stress,0.3536029342420827,bfa_2020
tapoa,lcsi_score,crisis,0.21200856165750567,bfa_2020
tapoa,lcsi_score,emergency,0.0701906017875598,bfa_2020
tapoa,lcsi_score,none,0.2639308268974799,bfa_2020
