admin2,indicator,choice,value,context
bale,hhs_score,Phase,2,bfa_2020
bam,hhs_score,Phase,1,bfa_2020
banwa,hhs_score,Phase,2,bfa_2020
bazega,hhs_score,Phase,3,bfa_2020
bougouriba,hhs_score,Phase,3,bfa_2020
boulgou,hhs_score,Phase,3,bfa_2020
boulkiemde,hhs_score,Phase,3,bfa_2020
comoe,hhs_score,Phase,2,bfa_2020
ganzourgou,hhs_score,Phase,2,bfa_2020
gnagna,hhs_score,Phase,3,bfa_2020
gourma,hhs_score,Phase,3,bfa_2020
houet,hhs_score,Phase,2,bfa_2020
ioba,hhs_score,Phase,3,bfa_2020
kadiogo,hhs_score,Phase,2,bfa_2020
kenedougou,hhs_score,Phase,3,bfa_2020
komonjdjari,hhs_score,Phase,3,bfa_2020
kompienga,hhs_score,Phase,3,bfa_2020
kossi,hhs_score,Phase,3,bfa_2020
koulpelogo,hhs_score,Phase,3,bfa_2020
kouritenga,hhs_score,Phase,3,bfa_2020
kourweogo,hhs_score,Phase,3,bfa_2020
leraba,hhs_score,Phase,2,bfa_2020
loroum,hhs_score,Phase,2,bfa_2020
mouhoun,hhs_score,Phase,3,bfa_2020
nahouri,hhs_score,Phase,3,bfa_2020
namentenga,hhs_score,Phase,2,bfa_2020
nayala,hhs_score,Phase,3,bfa_2020
oubritenga,hhs_score,Phase,3,bfa_2020
oudalan,hhs_score,Phase,3,bfa_2020
passore,hhs_score,Phase,3,bfa_2020
poni,hhs_score,Phase,2,bfa_2020
sanguie,hhs_score,Phase,3,bfa_2020
sanmatenga,hhs_score,Phase,2,bfa_2020
seno,hhs_score,Phase,3,bfa_2020
sissili,hhs_score,Phase,1,bfa_2020
soum,hhs_score,Phase,3,bfa_2020
sourou,hhs_score,Phase,3,bfa_2020
tapoa,hhs_score,Phase,3,bfa_2020
tuy,hhs_score,Phase,3,bfa_2020
yagha,hhs_score,Phase,3,bfa_2020
yatenga,hhs_score,Phase,2,bfa_2020
ziro,hhs_score,Phase,3,bfa_2020
zondoma,hhs_score,Phase,3,bfa_2020
zoundweogo,hhs_score,Phase,3,bfa_2020
bale,rcsi_score,Phase,2,bfa_2020
bam,rcsi_score,Phase,2,bfa_2020
banwa,rcsi_score,Phase,2,bfa_2020
bazega,rcsi_score,Phase,3,bfa_2020
bougouriba,rcsi_score,Phase,3,bfa_2020
boulgou,rcsi_score,Phase,3,bfa_2020
boulkiemde,rcsi_score,Phase,3,bfa_2020
comoe,rcsi_score,Phase,2,bfa_2020
ganzourgou,rcsi_score,Phase,2,bfa_2020
gnagna,rcsi_score,Phase,3,bfa_2020
gourma,rcsi_score,Phase,3,bfa_2020
houet,rcsi_score,Phase,2,bfa_2020
ioba,rcsi_score,Phase,2,bfa_2020
kadiogo,rcsi_score,Phase,2,bfa_2020
kenedougou,rcsi_score,Phase,2,bfa_2020
komonjdjari,rcsi_score,Phase,3,bfa_2020
kompienga,rcsi_score,Phase,3,bfa_2020
kossi,rcsi_score,Phase,2,bfa_2020
koulpelogo,rcsi_score,Phase,2,bfa_2020
kouritenga,rcsi_score,Phase,2,bfa_2020
kourweogo,rcsi_score,Phase,2,bfa_2020
leraba,rcsi_score,Phase,2,bfa_2020
loroum,rcsi_score,Phase,3,bfa_2020
mouhoun,rcsi_score,Phase,2,bfa_2020
nahouri,rcsi_score,Phase,2,bfa_2020
namentenga,rcsi_score,Phase,2,bfa_2020
nayala,rcsi_score,Phase,3,bfa_2020
oubritenga,rcsi_score,Phase,2,bfa_2020
oudalan,rcsi_score,Phase,3,bfa_2020
passore,rcsi_score,Phase,3,bfa_2020
poni,rcsi_score,Phase,2,bfa_2020
sanguie,rcsi_score,Phase,3,bfa_2020
sanmatenga,rcsi_score,Phase,3,bfa_2020
seno,rcsi_score,Phase,3,bfa_2020
sissili,rcsi_score,Phase,2,bfa_2020
soum,rcsi_score,Phase,3,bfa_2020
sourou,rcsi_score,Phase,2,bfa_2020
tapoa,rcsi_score,Phase,3,bfa_2020
tuy,rcsi_score,Phase,2,bfa_2020
yagha,rcsi_score,Phase,3,bfa_2020
yatenga,rcsi_score,Phase,3,bfa_2020
ziro,rcsi_score,Phase,2,bfa_2020
zondoma,rcsi_score,Phase,3,bfa_2020
zoundweogo,rcsi_score,Phase,3,bfa_2020
bale,lcsi_score,Phase,3,bfa_2020
bam,lcsi_score,Phase,3,bfa_2020
banwa,lcsi_score,Phase,3,bfa_2020
bazega,lcsi_score,Phase,3,bfa_2020
bougouriba,lcsi_score,Phase,3,bfa_2020
boulgou,lcsi_score,Phase,3,bfa_2020
boulkiemde,lcsi_score,Phase,3,bfa_2020
comoe,lcsi_score,Phase,2,bfa_2020
ganzourgou,lcsi_score,Phase,3,bfa_2020
gnagna,lcsi_score,Phase,3,bfa_2020
gourma,lcsi_score,Phase,3,bfa_2020
houet,lcsi_score,Phase,3,bfa_2020
ioba,lcsi_score,Phase,2,bfa_2020
kadiogo,lcsi_score,Phase,3,bfa_2020
kenedougou,lcsi_score,Phase,3,bfa_2020
komonjdjari,lcsi_score,Phase,3,bfa_2020
kompienga,lcsi_score,Phase,4,bfa_2020
kossi,lcsi_score,Phase,3,bfa_2020
koulpelogo,lcsi_score,Phase,3,bfa_2020
kouritenga,lcsi_score,Phase,3,bfa_2020
kourweogo,lcsi_score,Phase,3,bfa_2020
leraba,lcsi_score,Phase,3,bfa_2020
loroum,lcsi_score,Phase,3,bfa_2020
mouhoun,lcsi_score,Phase,3,bfa_2020
nahouri,lcsi_score,Phase,3,bfa_2020
namentenga,lcsi_score,Phase,3,bfa_2020
nayala,lcsi_score,Phase,3,bfa_2020
oubritenga,lcsi_score,Phase,3,bfa_2020
oudalan,lcsi_score,Phase,3,bfa_2020
passore,lcsi_score,Phase,3,bfa_2020
poni,lcsi_score,Phase,3,bfa_2020
sanguie,lcsi_score,Phase,3,bfa_2020
sanmatenga,lcsi_score,Phase,3,bfa_2020
seno,lcsi_score,Phase,3,bfa_2020
sissili,lcsi_score,Phase,4,bfa_2020
soum,lcsi_score,Phase,3,bfa_2020
sourou,lcsi_score,Phase,3,bfa_2020
tapoa,lcsi_score,Phase,3,bfa_2020
tuy,lcsi_score,Phase,4,bfa_2020
yagha,lcsi_score,Phase,3,bfa_2020
yatenga,lcsi_score,Phase,3,bfa_2020
ziro,lcsi_score,Phase,3,bfa_2020
zondoma,lcsi_score,Phase,3,bfa_2020
zoundweogo,lcsi_score,Phase,3,bfa_2020
bale,fcs_score,Phase,3,bfa_2020
bam,fcs_score,Phase,3,bfa_2020
banwa,fcs_score,Phase,3,bfa_2020
bazega,fcs_score,Phase,4,bfa_2020
bougouriba,fcs_score,Phase,3,bfa_2020
boulgou,fcs_score,Phase,3,bfa_2020
boulkiemde,fcs_score,Phase,3,bfa_2020
comoe,fcs_score,Phase,3,bfa_2020
ganzourgou,fcs_score,Phase,3,bfa_2020
gnagna,fcs_score,Phase,4,bfa_2020
gourma,fcs_score,Phase,4,bfa_2020
houet,fcs_score,Phase,3,bfa_2020
ioba,fcs_score,Phase,4,bfa_2020
kadiogo,fcs_score,Phase,3,bfa_2020
kenedougou,fcs_score,Phase,3,bfa_2020
komonjdjari,fcs_score,Phase,4,bfa_2020
kompienga,fcs_score,Phase,4,bfa_2020
kossi,fcs_score,Phase,3,bfa_2020
koulpelogo,fcs_score,Phase,4,bfa_2020
kouritenga,fcs_score,Phase,3,bfa_2020
kourweogo,fcs_score,Phase,4,bfa_2020
leraba,fcs_score,Phase,3,bfa_2020
loroum,fcs_score,Phase,3,bfa_2020
mouhoun,fcs_score,Phase,3,bfa_2020
nahouri,fcs_score,Phase,4,bfa_2020
namentenga,fcs_score,Phase,3,bfa_2020
nayala,fcs_score,Phase,3,bfa_2020
oubritenga,fcs_score,Phase,3,bfa_2020
oudalan,fcs_score,Phase,NA,bfa_2020
passore,fcs_score,Phase,4,bfa_2020
poni,fcs_score,Phase,3,bfa_2020
sanguie,fcs_score,Phase,4,bfa_2020
sanmatenga,fcs_score,Phase,3,bfa_2020
seno,fcs_score,Phase,3,bfa_2020
sissili,fcs_score,Phase,NA,bfa_2020
soum,fcs_score,Phase,3,bfa_2020
sourou,fcs_score,Phase,3,bfa_2020
tapoa,fcs_score,Phase,4,bfa_2020
tuy,fcs_score,Phase,3,bfa_2020
yagha,fcs_score,Phase,4,bfa_2020
yatenga,fcs_score,Phase,4,bfa_2020
ziro,fcs_score,Phase,3,bfa_2020
zondoma,fcs_score,Phase,4,bfa_2020
zoundweogo,fcs_score,Phase,4,bfa_2020
bale,hhs_score_Phase,Phase,2,bfa_2020
bam,hhs_score_Phase,Phase,1,bfa_2020
banwa,hhs_score_Phase,Phase,2,bfa_2020
bazega,hhs_score_Phase,Phase,3,bfa_2020
bougouriba,hhs_score_Phase,Phase,3,bfa_2020
boulgou,hhs_score_Phase,Phase,3,bfa_2020
boulkiemde,hhs_score_Phase,Phase,3,bfa_2020
comoe,hhs_score_Phase,Phase,2,bfa_2020
ganzourgou,hhs_score_Phase,Phase,2,bfa_2020
gnagna,hhs_score_Phase,Phase,3,bfa_2020
gourma,hhs_score_Phase,Phase,3,bfa_2020
houet,hhs_score_Phase,Phase,2,bfa_2020
ioba,hhs_score_Phase,Phase,3,bfa_2020
kadiogo,hhs_score_Phase,Phase,2,bfa_2020
kenedougou,hhs_score_Phase,Phase,3,bfa_2020
komonjdjari,hhs_score_Phase,Phase,3,bfa_2020
kompienga,hhs_score_Phase,Phase,3,bfa_2020
kossi,hhs_score_Phase,Phase,3,bfa_2020
koulpelogo,hhs_score_Phase,Phase,3,bfa_2020
kouritenga,hhs_score_Phase,Phase,3,bfa_2020
kourweogo,hhs_score_Phase,Phase,3,bfa_2020
leraba,hhs_score_Phase,Phase,2,bfa_2020
loroum,hhs_score_Phase,Phase,2,bfa_2020
mouhoun,hhs_score_Phase,Phase,3,bfa_2020
nahouri,hhs_score_Phase,Phase,3,bfa_2020
namentenga,hhs_score_Phase,Phase,2,bfa_2020
nayala,hhs_score_Phase,Phase,3,bfa_2020
oubritenga,hhs_score_Phase,Phase,3,bfa_2020
oudalan,hhs_score_Phase,Phase,3,bfa_2020
passore,hhs_score_Phase,Phase,3,bfa_2020
poni,hhs_score_Phase,Phase,2,bfa_2020
sanguie,hhs_score_Phase,Phase,3,bfa_2020
sanmatenga,hhs_score_Phase,Phase,2,bfa_2020
seno,hhs_score_Phase,Phase,3,bfa_2020
sissili,hhs_score_Phase,Phase,1,bfa_2020
soum,hhs_score_Phase,Phase,3,bfa_2020
sourou,hhs_score_Phase,Phase,3,bfa_2020
tapoa,hhs_score_Phase,Phase,3,bfa_2020
tuy,hhs_score_Phase,Phase,3,bfa_2020
yagha,hhs_score_Phase,Phase,3,bfa_2020
yatenga,hhs_score_Phase,Phase,2,bfa_2020
ziro,hhs_score_Phase,Phase,3,bfa_2020
zondoma,hhs_score_Phase,Phase,3,bfa_2020
zoundweogo,hhs_score_Phase,Phase,3,bfa_2020
bale,rcsi_score_Phase,Phase,2,bfa_2020
bam,rcsi_score_Phase,Phase,2,bfa_2020
banwa,rcsi_score_Phase,Phase,2,bfa_2020
bazega,rcsi_score_Phase,Phase,3,bfa_2020
bougouriba,rcsi_score_Phase,Phase,3,bfa_2020
boulgou,rcsi_score_Phase,Phase,3,bfa_2020
boulkiemde,rcsi_score_Phase,Phase,3,bfa_2020
comoe,rcsi_score_Phase,Phase,2,bfa_2020
ganzourgou,rcsi_score_Phase,Phase,2,bfa_2020
gnagna,rcsi_score_Phase,Phase,3,bfa_2020
gourma,rcsi_score_Phase,Phase,3,bfa_2020
houet,rcsi_score_Phase,Phase,2,bfa_2020
ioba,rcsi_score_Phase,Phase,2,bfa_2020
kadiogo,rcsi_score_Phase,Phase,2,bfa_2020
kenedougou,rcsi_score_Phase,Phase,2,bfa_2020
komonjdjari,rcsi_score_Phase,Phase,3,bfa_2020
kompienga,rcsi_score_Phase,Phase,3,bfa_2020
kossi,rcsi_score_Phase,Phase,2,bfa_2020
koulpelogo,rcsi_score_Phase,Phase,2,bfa_2020
kouritenga,rcsi_score_Phase,Phase,2,bfa_2020
kourweogo,rcsi_score_Phase,Phase,2,bfa_2020
leraba,rcsi_score_Phase,Phase,2,bfa_2020
loroum,rcsi_score_Phase,Phase,3,bfa_2020
mouhoun,rcsi_score_Phase,Phase,2,bfa_2020
nahouri,rcsi_score_Phase,Phase,2,bfa_2020
namentenga,rcsi_score_Phase,Phase,2,bfa_2020
nayala,rcsi_score_Phase,Phase,3,bfa_2020
oubritenga,rcsi_score_Phase,Phase,2,bfa_2020
oudalan,rcsi_score_Phase,Phase,3,bfa_2020
passore,rcsi_score_Phase,Phase,3,bfa_2020
poni,rcsi_score_Phase,Phase,2,bfa_2020
sanguie,rcsi_score_Phase,Phase,3,bfa_2020
sanmatenga,rcsi_score_Phase,Phase,3,bfa_2020
seno,rcsi_score_Phase,Phase,3,bfa_2020
sissili,rcsi_score_Phase,Phase,2,bfa_2020
soum,rcsi_score_Phase,Phase,3,bfa_2020
sourou,rcsi_score_Phase,Phase,2,bfa_2020
tapoa,rcsi_score_Phase,Phase,3,bfa_2020
tuy,rcsi_score_Phase,Phase,2,bfa_2020
yagha,rcsi_score_Phase,Phase,3,bfa_2020
yatenga,rcsi_score_Phase,Phase,3,bfa_2020
ziro,rcsi_score_Phase,Phase,2,bfa_2020
zondoma,rcsi_score_Phase,Phase,3,bfa_2020
zoundweogo,rcsi_score_Phase,Phase,3,bfa_2020
bale,lcsi_score_Phase,Phase,3,bfa_2020
bam,lcsi_score_Phase,Phase,3,bfa_2020
banwa,lcsi_score_Phase,Phase,3,bfa_2020
bazega,lcsi_score_Phase,Phase,3,bfa_2020
bougouriba,lcsi_score_Phase,Phase,4,bfa_2020
boulgou,lcsi_score_Phase,Phase,3,bfa_2020
boulkiemde,lcsi_score_Phase,Phase,3,bfa_2020
comoe,lcsi_score_Phase,Phase,4,bfa_2020
ganzourgou,lcsi_score_Phase,Phase,3,bfa_2020
gnagna,lcsi_score_Phase,Phase,4,bfa_2020
gourma,lcsi_score_Phase,Phase,3,bfa_2020
houet,lcsi_score_Phase,Phase,3,bfa_2020
ioba,lcsi_score_Phase,Phase,3,bfa_2020
kadiogo,lcsi_score_Phase,Phase,3,bfa_2020
kenedougou,lcsi_score_Phase,Phase,3,bfa_2020
komonjdjari,lcsi_score_Phase,Phase,3,bfa_2020
kompienga,lcsi_score_Phase,Phase,4,bfa_2020
kossi,lcsi_score_Phase,Phase,3,bfa_2020
koulpelogo,lcsi_score_Phase,Phase,3,bfa_2020
kouritenga,lcsi_score_Phase,Phase,3,bfa_2020
kourweogo,lcsi_score_Phase,Phase,3,bfa_2020
leraba,lcsi_score_Phase,Phase,3,bfa_2020
loroum,lcsi_score_Phase,Phase,3,bfa_2020
mouhoun,lcsi_score_Phase,Phase,3,bfa_2020
nahouri,lcsi_score_Phase,Phase,3,bfa_2020
namentenga,lcsi_score_Phase,Phase,3,bfa_2020
nayala,lcsi_score_Phase,Phase,3,bfa_2020
oubritenga,lcsi_score_Phase,Phase,3,bfa_2020
oudalan,lcsi_score_Phase,Phase,3,bfa_2020
passore,lcsi_score_Phase,Phase,3,bfa_2020
poni,lcsi_score_Phase,Phase,3,bfa_2020
sanguie,lcsi_score_Phase,Phase,3,bfa_2020
sanmatenga,lcsi_score_Phase,Phase,3,bfa_2020
seno,lcsi_score_Phase,Phase,3,bfa_2020
sissili,lcsi_score_Phase,Phase,4,bfa_2020
soum,lcsi_score_Phase,Phase,3,bfa_2020
sourou,lcsi_score_Phase,Phase,4,bfa_2020
tapoa,lcsi_score_Phase,Phase,4,bfa_2020
tuy,lcsi_score_Phase,Phase,4,bfa_2020
yagha,lcsi_score_Phase,Phase,4,bfa_2020
yatenga,lcsi_score_Phase,Phase,4,bfa_2020
ziro,lcsi_score_Phase,Phase,3,bfa_2020
zondoma,lcsi_score_Phase,Phase,3,bfa_2020
zoundweogo,lcsi_score_Phase,Phase,3,bfa_2020
bale,fcs_score_Phase,Phase,4,bfa_2020
bam,fcs_score_Phase,Phase,3,bfa_2020
banwa,fcs_score_Phase,Phase,4,bfa_2020
bazega,fcs_score_Phase,Phase,4,bfa_2020
bougouriba,fcs_score_Phase,Phase,4,bfa_2020
boulgou,fcs_score_Phase,Phase,4,bfa_2020
boulkiemde,fcs_score_Phase,Phase,4,bfa_2020
comoe,fcs_score_Phase,Phase,3,bfa_2020
ganzourgou,fcs_score_Phase,Phase,4,bfa_2020
gnagna,fcs_score_Phase,Phase,4,bfa_2020
gourma,fcs_score_Phase,Phase,4,bfa_2020
houet,fcs_score_Phase,Phase,4,bfa_2020
ioba,fcs_score_Phase,Phase,4,bfa_2020
kadiogo,fcs_score_Phase,Phase,3,bfa_2020
kenedougou,fcs_score_Phase,Phase,4,bfa_2020
komonjdjari,fcs_score_Phase,Phase,4,bfa_2020
kompienga,fcs_score_Phase,Phase,4,bfa_2020
kossi,fcs_score_Phase,Phase,4,bfa_2020
koulpelogo,fcs_score_Phase,Phase,4,bfa_2020
kouritenga,fcs_score_Phase,Phase,4,bfa_2020
kourweogo,fcs_score_Phase,Phase,4,bfa_2020
leraba,fcs_score_Phase,Phase,3,bfa_2020
loroum,fcs_score_Phase,Phase,4,bfa_2020
mouhoun,fcs_score_Phase,Phase,4,bfa_2020
nahouri,fcs_score_Phase,Phase,4,bfa_2020
namentenga,fcs_score_Phase,Phase,4,bfa_2020
nayala,fcs_score_Phase,Phase,4,bfa_2020
oubritenga,fcs_score_Phase,Phase,4,bfa_2020
oudalan,fcs_score_Phase,Phase,3,bfa_2020
passore,fcs_score_Phase,Phase,4,bfa_2020
poni,fcs_score_Phase,Phase,4,bfa_2020
sanguie,fcs_score_Phase,Phase,4,bfa_2020
sanmatenga,fcs_score_Phase,Phase,4,bfa_2020
seno,fcs_score_Phase,Phase,4,bfa_2020
sissili,fcs_score_Phase,Phase,NA,bfa_2020
soum,fcs_score_Phase,Phase,4,bfa_2020
sourou,fcs_score_Phase,Phase,4,bfa_2020
tapoa,fcs_score_Phase,Phase,4,bfa_2020
tuy,fcs_score_Phase,Phase,3,bfa_2020
yagha,fcs_score_Phase,Phase,4,bfa_2020
yatenga,fcs_score_Phase,Phase,4,bfa_2020
ziro,fcs_score_Phase,Phase,4,bfa_2020
zondoma,fcs_score_Phase,Phase,4,bfa_2020
zoundweogo,fcs_score_Phase,Phase,4,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,1,bfa_2020
bam,pop_disp_3m,Phase,1,bfa_2020
bam,pop_disp_3m,Phase,1,bfa_2020
bam,pop_disp_3m,Phase,1,bfa_2020
bam,pop_disp_3m,Phase,1,bfa_2020
bam,pop_disp_3m,Phase,1,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
bam,pop_disp_3m,Phase,5,bfa_2020
boulgou,pop_disp_3m,Phase,1,bfa_2020
boulgou,pop_disp_3m,Phase,1,bfa_2020
boulgou,pop_disp_3m,Phase,1,bfa_2020
boulgou,pop_disp_3m,Phase,1,bfa_2020
boulgou,pop_disp_3m,Phase,1,bfa_2020
boulgou,pop_disp_3m,Phase,1,bfa_2020
boulgou,pop_disp_3m,Phase,4,bfa_2020
boulgou,pop_disp_3m,Phase,4,bfa_2020
boulgou,pop_disp_3m,Phase,4,bfa_2020
boulgou,pop_disp_3m,Phase,4,bfa_2020
boulgou,pop_disp_3m,Phase,4,bfa_2020
boulgou,pop_disp_3m,Phase,4,bfa_2020
boulgou,pop_disp_3m,Phase,5,bfa_2020
boulgou,pop_disp_3m,Phase,5,bfa_2020
boulgou,pop_disp_3m,Phase,5,bfa_2020
boulgou,pop_disp_3m,Phase,5,bfa_2020
boulgou,pop_disp_3m,Phase,5,bfa_2020
boulgou,pop_disp_3m,Phase,5,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,1,bfa_2020
comoe,pop_disp_3m,Phase,5,bfa_2020
comoe,pop_disp_3m,Phase,5,bfa_2020
comoe,pop_disp_3m,Phase,5,bfa_2020
comoe,pop_disp_3m,Phase,5,bfa_2020
comoe,pop_disp_3m,Phase,5,bfa_2020
comoe,pop_disp_3m,Phase,5,bfa_2020
ganzourgou,pop_disp_3m,Phase,1,bfa_2020
ganzourgou,pop_disp_3m,Phase,1,bfa_2020
ganzourgou,pop_disp_3m,Phase,1,bfa_2020
ganzourgou,pop_disp_3m,Phase,1,bfa_2020
ganzourgou,pop_disp_3m,Phase,1,bfa_2020
ganzourgou,pop_disp_3m,Phase,1,bfa_2020
ganzourgou,pop_disp_3m,Phase,5,bfa_2020
ganzourgou,pop_disp_3m,Phase,5,bfa_2020
ganzourgou,pop_disp_3m,Phase,5,bfa_2020
ganzourgou,pop_disp_3m,Phase,5,bfa_2020
ganzourgou,pop_disp_3m,Phase,5,bfa_2020
ganzourgou,pop_disp_3m,Phase,5,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,4,bfa_2020
gourma,pop_disp_3m,Phase,4,bfa_2020
gourma,pop_disp_3m,Phase,4,bfa_2020
gourma,pop_disp_3m,Phase,4,bfa_2020
gourma,pop_disp_3m,Phase,4,bfa_2020
gourma,pop_disp_3m,Phase,4,bfa_2020
gourma,pop_disp_3m,Phase,5,bfa_2020
gourma,pop_disp_3m,Phase,5,bfa_2020
gourma,pop_disp_3m,Phase,5,bfa_2020
gourma,pop_disp_3m,Phase,5,bfa_2020
gourma,pop_disp_3m,Phase,5,bfa_2020
gourma,pop_disp_3m,Phase,5,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
gourma,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,1,bfa_2020
houet,pop_disp_3m,Phase,4,bfa_2020
houet,pop_disp_3m,Phase,4,bfa_2020
houet,pop_disp_3m,Phase,4,bfa_2020
houet,pop_disp_3m,Phase,4,bfa_2020
houet,pop_disp_3m,Phase,4,bfa_2020
houet,pop_disp_3m,Phase,4,bfa_2020
houet,pop_disp_3m,Phase,5,bfa_2020
houet,pop_disp_3m,Phase,5,bfa_2020
houet,pop_disp_3m,Phase,5,bfa_2020
houet,pop_disp_3m,Phase,5,bfa_2020
houet,pop_disp_3m,Phase,5,bfa_2020
houet,pop_disp_3m,Phase,5,bfa_2020
kenedougou,pop_disp_3m,Phase,1,bfa_2020
kenedougou,pop_disp_3m,Phase,1,bfa_2020
kenedougou,pop_disp_3m,Phase,1,bfa_2020
kenedougou,pop_disp_3m,Phase,1,bfa_2020
kenedougou,pop_disp_3m,Phase,1,bfa_2020
kenedougou,pop_disp_3m,Phase,1,bfa_2020
kenedougou,pop_disp_3m,Phase,3,bfa_2020
kenedougou,pop_disp_3m,Phase,3,bfa_2020
kenedougou,pop_disp_3m,Phase,3,bfa_2020
kenedougou,pop_disp_3m,Phase,3,bfa_2020
kenedougou,pop_disp_3m,Phase,3,bfa_2020
kenedougou,pop_disp_3m,Phase,3,bfa_2020
kenedougou,pop_disp_3m,Phase,5,bfa_2020
kenedougou,pop_disp_3m,Phase,5,bfa_2020
kenedougou,pop_disp_3m,Phase,5,bfa_2020
kenedougou,pop_disp_3m,Phase,5,bfa_2020
kenedougou,pop_disp_3m,Phase,5,bfa_2020
kenedougou,pop_disp_3m,Phase,5,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,4,bfa_2020
komonjdjari,pop_disp_3m,Phase,4,bfa_2020
komonjdjari,pop_disp_3m,Phase,4,bfa_2020
komonjdjari,pop_disp_3m,Phase,4,bfa_2020
komonjdjari,pop_disp_3m,Phase,4,bfa_2020
komonjdjari,pop_disp_3m,Phase,4,bfa_2020
komonjdjari,pop_disp_3m,Phase,5,bfa_2020
komonjdjari,pop_disp_3m,Phase,5,bfa_2020
komonjdjari,pop_disp_3m,Phase,5,bfa_2020
komonjdjari,pop_disp_3m,Phase,5,bfa_2020
komonjdjari,pop_disp_3m,Phase,5,bfa_2020
komonjdjari,pop_disp_3m,Phase,5,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
komonjdjari,pop_disp_3m,Phase,1,bfa_2020
kompienga,pop_disp_3m,Phase,5,bfa_2020
kompienga,pop_disp_3m,Phase,5,bfa_2020
kompienga,pop_disp_3m,Phase,5,bfa_2020
kompienga,pop_disp_3m,Phase,5,bfa_2020
kompienga,pop_disp_3m,Phase,5,bfa_2020
kompienga,pop_disp_3m,Phase,5,bfa_2020
kompienga,pop_disp_3m,Phase,1,bfa_2020
kompienga,pop_disp_3m,Phase,1,bfa_2020
