admin2,semaine,nb_cases_cholera,nb_cases_awd,nb_death_awd,nb_cases_meningitis,nb_cases_malaria,nb_cases_dengues,femme_local,homme_local,total_local,total,total_pdi,weights_adm2,nb_cases_cholera_twoWeeks_mean,nb_cases_awd_twoWeeks_mean,nb_death_awd_twoWeeks_mean,nb_cases_meningitis_twoWeeks_mean,nb_cases_malaria_twoWeeks_mean,nb_cases_dengues_twoWeeks_mean,nb_cases_cholera_per100k,nb_cases_awd_per100k,nb_death_awd_per100k,nb_cases_meningitis_per100k,nb_cases_malaria_per100k,nb_cases_dengues_per100k,nb_cases_cholera_twoWeeks_mean_per100k,nb_cases_awd_twoWeeks_mean_per100k,nb_death_awd_twoWeeks_mean_per100k,nb_cases_meningitis_twoWeeks_mean_per100k,nb_cases_malaria_twoWeeks_mean_per100k,nb_cases_dengues_twoWeeks_mean_per100k
kouritenga,24,0,0,0,2,116,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,1.5,124.5,0,0,0,0,0.20136525643865408,11.679184873441937,0,0,0,0,0.15102394232899055,12.534987213306216,0
kouritenga,25,0,0,0,0,130,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,1,123,0,0,0,0,0,13.088741668512515,0,0,0,0,0.10068262821932704,12.383963270977226,0
kouritenga,26,0,0,0,1,118,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0.5,124,0,0,0,0,0.10068262821932704,11.880550129880591,0,0,0,0,0.05034131410966352,12.484645899196552,0
kouritenga,27,0,0,0,0,145,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0.5,131.5,0,0,0,0,0,14.59898109180242,0,0,0,0,0.05034131410966352,13.239765610841506,0
kouritenga,28,0,0,0,0,193,1,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,169,0.5,0,0,0,0,19.43174724633012,0.10068262821932704,0,0,0,0,17.01536416906627,0.05034131410966352
kouritenga,29,0,0,0,0,230,1,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,211.5,1,0,0,0,0,23.157004490445217,0.10068262821932704,0,0,0,0,21.294375868387668,0.10068262821932704
kouritenga,30,0,0,0,0,279,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,254.5,0.5,0,0,0,0,28.090453273192242,0,0,0,0,0,25.623728881818735,0.05034131410966352
kouritenga,31,0,0,0,0,287,2,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,283,1,0,0,0,0,28.89591429894686,0.20136525643865408,0,0,0,0,28.49318378606955,0.10068262821932704
kouritenga,32,0,0,0,0,384,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,335.5,1,0,0,0,0,38.66212923622158,0,0,0,0,0,33.779021767584226,0.10068262821932704
kouritenga,33,0,0,0,0,373,1,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,378.5,0.5,0,0,0,0,37.55462032580899,0.10068262821932704,0,0,0,0,38.108374781015286,0.05034131410966352
kouritenga,34,0,0,0,0,411,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,392,0.5,0,0,0,0,41.380560198143414,0,0,0,0,0,39.4675902619762,0.05034131410966352
kouritenga,35,0,0,0,0,443,0,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,427,0,0,0,0,0,44.602404301161876,0,0,0,0,0,42.99148224965264,0
kouritenga,36,0,0,0,0,529,1,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,486,0.5,0,0,0,0,53.261110328024,0.10068262821932704,0,0,0,0,48.93175731459294,0.05034131410966352
kouritenga,37,0,0,0,0,608,2,509850,451680,961530,993220,31690,0.035564210978463746,0,0,0,0,568.5,1.5,0,0,0,0,61.21503795735084,0.20136525643865408,0,0,0,0,57.238074142687424,0.15102394232899055
kourweogo,1,0,0,0,0,46,1,101537,88400,189937,190346,NA,0.006815715856413142,NA,NA,NA,NA,NA,NA,0,0,0,0,24.1665178149265,0.5253590829331849,NA,NA,NA,NA,NA,NA
kourweogo,2,0,0,0,0,31,1,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,38.5,1,0,0,0,0,16.28613157092873,0.5253590829331849,0,0,0,0,20.226324692927616,0.5253590829331849
kourweogo,3,0,0,0,0,31,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,31,0.5,0,0,0,0,16.28613157092873,0,0,0,0,0,16.28613157092873,0.26267954146659245
kourweogo,4,0,0,0,0,28,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,29.5,0,0,0,0,0,14.710054322129176,0,0,0,0,0,15.498092946528953,0
kourweogo,5,0,0,0,0,31,1,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,29.5,0.5,0,0,0,0,16.28613157092873,0.5253590829331849,0,0,0,0,15.498092946528953,0.26267954146659245
kourweogo,6,0,0,0,0,20,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,25.5,0.5,0,0,0,0,10.507181658663697,0,0,0,0,0,13.396656614796212,0.26267954146659245
kourweogo,7,0,0,0,0,31,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,25.5,0,0,0,0,0,16.28613157092873,0,0,0,0,0,13.396656614796212,0
kourweogo,8,0,0,0,0,27,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,29,0,0,0,0,0,14.184695239195992,0,0,0,0,0,15.23541340506236,0
kourweogo,9,0,0,0,0,26,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,26.5,0,0,0,0,0,13.659336156262805,0,0,0,0,0,13.922015697729396,0
kourweogo,10,0,0,0,1,28,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0.5,27,0,0,0,0,0.5253590829331849,14.710054322129176,0,0,0,0,0.26267954146659245,14.184695239195992,0
kourweogo,11,0,0,0,1,11,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1,19.5,0,0,0,0,0.5253590829331849,5.778949912265033,0,0,0,0,0.5253590829331849,10.244502117197104,0
kourweogo,12,0,0,0,1,26,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1,18.5,0,0,0,0,0.5253590829331849,13.659336156262805,0,0,0,0,0.5253590829331849,9.719143034263919,0
kourweogo,13,0,0,0,2,10,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1.5,18,0,0,0,0,1.0507181658663698,5.2535908293318485,0,0,0,0,0.7880386243997772,9.456463492797328,0
kourweogo,14,0,0,0,3,15,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,2.5,12.5,0,0,0,0,1.5760772487995545,7.880386243997772,0,0,0,0,1.3133977073329621,6.566988536664811,0
kourweogo,15,0,0,0,0,5,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1.5,10,0,0,0,0,0,2.6267954146659243,0,0,0,0,0.7880386243997772,5.2535908293318485,0
kourweogo,16,0,0,0,2,12,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1,8.5,0,0,0,0,1.0507181658663698,6.304308995198218,0,0,0,0,0.5253590829331849,4.465552204932071,0
kourweogo,17,0,0,0,2,15,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,2,13.5,0,0,0,0,1.0507181658663698,7.880386243997772,0,0,0,0,1.0507181658663698,7.092347619597996,0
kourweogo,18,0,0,0,0,7,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1,11,0,0,0,0,0,3.677513580532294,0,0,0,0,0.5253590829331849,5.778949912265033,0
kourweogo,19,0,0,0,1,9,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0.5,8,0,0,0,0,0.5253590829331849,4.728231746398664,0,0,0,0,0.26267954146659245,4.202872663465479,0
kourweogo,20,0,0,0,0,12,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0.5,10.5,0,0,0,0,0,6.304308995198218,0,0,0,0,0.26267954146659245,5.51627037079844,0
kourweogo,21,0,0,0,0,9,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,10.5,0,0,0,0,0,4.728231746398664,0,0,0,0,0,5.51627037079844,0
kourweogo,22,0,0,0,0,7,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,8,0,0,0,0,0,3.677513580532294,0,0,0,0,0,4.202872663465479,0
kourweogo,23,0,0,0,0,8,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,7.5,0,0,0,0,0,4.202872663465479,0,0,0,0,0,3.940193121998886,0
kourweogo,24,0,0,0,1,10,2,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0.5,9,1,0,0,0,0.5253590829331849,5.2535908293318485,1.0507181658663698,0,0,0,0.26267954146659245,4.728231746398664,0.5253590829331849
kourweogo,25,0,0,0,2,14,1,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1.5,12,1.5,0,0,0,1.0507181658663698,7.355027161064588,0.5253590829331849,0,0,0,0.7880386243997772,6.304308995198218,0.7880386243997772
kourweogo,26,0,0,0,1,12,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1.5,13,0.5,0,0,0,0.5253590829331849,6.304308995198218,0,0,0,0,0.7880386243997772,6.8296680781314025,0.26267954146659245
kourweogo,27,0,0,0,1,17,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,1,14.5,0,0,0,0,0.5253590829331849,8.931104409864142,0,0,0,0,0.5253590829331849,7.61770670253118,0
kourweogo,28,0,0,0,0,12,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0.5,14.5,0,0,0,0,0,6.304308995198218,0,0,0,0,0.26267954146659245,7.61770670253118,0
kourweogo,29,0,0,0,0,18,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,15,0,0,0,0,0,9.456463492797328,0,0,0,0,0,7.880386243997772,0
kourweogo,30,0,0,0,0,16,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,17,0,0,0,0,0,8.405745326930958,0,0,0,0,0,8.931104409864142,0
kourweogo,31,0,0,0,0,24,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,20,0,0,0,0,0,12.608617990396436,0,0,0,0,0,10.507181658663697,0
kourweogo,32,0,0,0,0,58,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,41,0,0,0,0,0,30.47082681012472,0,0,0,0,0,21.53972240026058,0
kourweogo,33,0,0,0,0,83,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,70.5,0,0,0,0,0,43.60480388345434,0,0,0,0,0,37.037815346789536,0
kourweogo,34,0,0,0,0,102,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,92.5,0,0,0,0,0,53.58662645918485,0,0,0,0,0,48.5957151713196,0
kourweogo,35,0,0,0,0,94,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,98,0,0,0,0,0,49.38375379571938,0,0,0,0,0,51.485190127452114,0
kourweogo,36,0,0,0,0,95,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,94.5,0,0,0,0,0,49.909112878652564,0,0,0,0,0,49.64643333718597,0
kourweogo,37,0,0,0,0,127,0,101537,88400,189937,190346,NA,0.006815715856413142,0,0,0,0,111,0,0,0,0,0,66.72060353251447,0,0,0,0,0,58.31485820558352,0
leraba,1,0,0,0,0,115,0,93439,88305,181744,181777,NA,0.0065088858249251974,NA,NA,NA,NA,NA,NA,0,0,0,0,63.26432937060245,0,NA,NA,NA,NA,NA,NA
leraba,2,0,1,0,0,112,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0.5,0,0,113.5,0,0,0.5501246032226299,0,0,61.613955560934556,0,0,0.27506230161131495,0,0,62.4391424657685,0
leraba,3,0,0,0,0,87,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0.5,0,0,99.5,0,0,0,0,0,47.8608404803688,0,0,0.27506230161131495,0,0,54.737398020651675,0
leraba,4,0,0,0,0,92,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,89.5,0,0,0,0,0,50.61146349648195,0,0,0,0,0,49.23615198842538,0
leraba,5,0,0,0,0,94,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,93,0,0,0,0,0,51.711712702927215,0,0,0,0,0,51.16158809970458,0
leraba,6,0,0,0,0,78,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,86,0,0,0,0,0,42.90971905136513,0,0,0,0,0,47.31071587714617,0
leraba,7,0,0,0,0,88,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,83,0,0,0,0,0,48.410965083591435,0,0,0,0,0,45.66034206747828,0
leraba,8,0,0,0,1,92,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,90,0,0,0,0,0.5501246032226299,50.61146349648195,0,0,0,0,0.27506230161131495,49.51121429003669,0
leraba,9,0,0,0,0,104,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,98,0,0,0,0,0,57.212958735153514,0,0,0,0,0.27506230161131495,53.91221111581773,0
leraba,10,0,0,0,0,94,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,99,0,0,0,0,0,51.711712702927215,0,0,0,0,0,54.46233571904036,0
leraba,11,0,0,0,0,110,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,102,0,0,0,0,0,60.513706354489294,0,0,0,0,0,56.11270952870825,0
leraba,12,0,0,0,0,27,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,68.5,0,0,0,0,0,14.853364287011008,0,0,0,0,0,37.68353532075015,0
leraba,13,0,0,0,1,84,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,55.5,0,0,0,0,0.5501246032226299,46.21046667070091,0,0,0,0,0.27506230161131495,30.53191547885596,0
leraba,14,0,0,0,0,111,1,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,97.5,0.5,0,0,0,0,61.06383095771192,0.5501246032226299,0,0,0,0.27506230161131495,53.63714881420642,0.27506230161131495
leraba,15,0,0,0,1,90,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,100.5,0.5,0,0,0,0.5501246032226299,49.51121429003669,0,0,0,0,0.27506230161131495,55.28752262387431,0.27506230161131495
leraba,16,0,0,0,1,53,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,1,71.5,0,0,0,0,0.5501246032226299,29.156603970799388,0,0,0,0,0.5501246032226299,39.33390913041804,0
leraba,17,0,0,0,0,50,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,51.5,0,0,0,0,0,27.506230161131498,0,0,0,0,0.27506230161131495,28.331417065965443,0
leraba,18,0,0,0,0,49,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,49.5,0,0,0,0,0,26.956105557908867,0,0,0,0,0,27.23116785952018,0
leraba,19,0,0,0,0,42,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,45.5,0,0,0,0,0,23.105233335350455,0,0,0,0,0,25.030669446629663,0
leraba,20,0,0,0,0,56,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,49,0,0,0,0,0,30.806977780467278,0,0,0,0,0,26.956105557908867,0
leraba,21,0,0,0,0,56,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,56,0,0,0,0,0,30.806977780467278,0,0,0,0,0,30.806977780467278,0
leraba,22,0,0,0,1,51,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,53.5,0,0,0,0,0.5501246032226299,28.056354764354126,0,0,0,0,0.27506230161131495,29.431666272410702,0
leraba,23,0,0,0,0,81,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,66,0,0,0,0,0,44.56009286103302,0,0,0,0,0.27506230161131495,36.308223812693576,0
leraba,24,0,0,0,0,127,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,104,0,0,0,0,0,69.865824609274,0,0,0,0,0,57.212958735153514,0
leraba,25,0,0,0,1,237,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,182,0,0,0,0,0.5501246032226299,130.3795309637633,0,0,0,0,0.27506230161131495,100.12267778651865,0
leraba,26,0,0,0,0,230,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,233.5,0,0,0,0,0,126.5286587412049,0,0,0,0,0.27506230161131495,128.4540948524841,0
leraba,27,0,0,0,1,227,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,228.5,0,0,0,0,0.5501246032226299,124.878284931537,0,0,0,0,0.27506230161131495,125.70347183637094,0
leraba,28,0,0,0,0,180,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0.5,203.5,0,0,0,0,0,99.02242858007338,0,0,0,0,0.27506230161131495,111.9503567558052,0
leraba,29,0,0,0,0,190,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,185,0,0,0,0,0,104.52367461229969,0,0,0,0,0,101.77305159618653,0
leraba,30,0,0,0,0,178,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,184,0,0,0,0,0,97.92217937362813,0,0,0,0,0,101.2229269929639,0
leraba,31,0,0,0,0,161,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,169.5,0,0,0,0,0,88.57006111884341,0,0,0,0,0,93.24612024623578,0
leraba,32,0,0,0,0,233,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,197,0,0,0,0,0,128.17903255087276,0,0,0,0,0,108.3745468348581,0
leraba,33,0,0,0,0,189,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,211,0,0,0,0,0,103.97355000907706,0,0,0,0,0,116.07629127997491,0
leraba,34,0,0,0,0,231,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,210,0,0,0,0,0,127.07878334442752,0,0,0,0,0,115.52616667675228,0
leraba,35,0,0,0,0,207,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,219,0,0,0,0,0,113.8757928670844,0,0,0,0,0,120.47728810575596,0
leraba,36,0,0,0,0,205,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,206,0,0,0,0,0,112.77554366063913,0,0,0,0,0,113.32566826386177,0
leraba,37,0,0,0,0,214,0,93439,88305,181744,181777,NA,0.0065088858249251974,0,0,0,0,209.5,0,0,0,0,0,117.72666508964281,0,0,0,0,0,115.25110437514098,0
loroum,1,0,0,0,0,42,0,109690,95704,205394,233316,27922,0.008354341886642686,NA,NA,NA,NA,NA,NA,0,0,0,0,18.001337242195135,0,NA,NA,NA,NA,NA,NA
loroum,2,0,0,0,0,43,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,42.5,0,0,0,0,0,18.429940509866448,0,0,0,0,0,18.21563887603079,0
loroum,3,0,0,0,0,46,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,44.5,0,0,0,0,0,19.715750312880385,0,0,0,0,0,19.072845411373418,0
loroum,4,0,0,0,1,12,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,29,0,0,0,0,0.4286032676713127,5.143239212055753,0,0,0,0,0.21430163383565634,12.42949476246807,0
loroum,5,0,0,0,2,37,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1.5,24.5,0,0,0,0,0.8572065353426254,15.858320903838571,0,0,0,0,0.6429049015069691,10.500780057947162,0
loroum,6,0,0,0,0,26,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1,31.5,0,0,0,0,0,11.14368495945413,0,0,0,0,0.4286032676713127,13.501002931646351,0
loroum,7,0,0,0,0,16,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,21,0,0,0,0,0,6.857652282741003,0,0,0,0,0,9.000668621097567,0
loroum,8,0,0,0,0,20,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,18,0,0,0,0,0,8.572065353426254,0,0,0,0,0,7.714858818083629,0
loroum,9,0,0,0,0,21,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,20.5,0,0,0,0,0,9.000668621097567,0,0,0,0,0,8.78636698726191,0
loroum,10,0,0,0,1,19,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,20,0,0,0,0,0.4286032676713127,8.143462085754942,0,0,0,0,0.21430163383565634,8.572065353426254,0
loroum,11,0,0,0,1,19,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1,19,0,0,0,0,0.4286032676713127,8.143462085754942,0,0,0,0,0.4286032676713127,8.143462085754942,0
loroum,12,0,0,0,0,15,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,17,0,0,0,0,0,6.429049015069691,0,0,0,0,0.21430163383565634,7.286255550412316,0
loroum,13,0,0,0,1,27,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,21,0,0,0,0,0.4286032676713127,11.572288227125444,0,0,0,0,0.21430163383565634,9.000668621097567,0
loroum,14,0,0,0,1,20,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1,23.5,0,0,0,0,0.4286032676713127,8.572065353426254,0,0,0,0,0.4286032676713127,10.072176790275849,0
loroum,15,0,0,0,0,11,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,15.5,0,0,0,0,0,4.7146359443844394,0,0,0,0,0.21430163383565634,6.643350648905348,0
loroum,16,0,0,0,2,20,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1,15.5,0,0,0,0,0.8572065353426254,8.572065353426254,0,0,0,0,0.4286032676713127,6.643350648905348,0
loroum,17,0,0,0,0,10,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1,15,0,0,0,0,0,4.286032676713127,0,0,0,0,0.4286032676713127,6.429049015069691,0
loroum,18,0,0,0,0,19,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,14.5,0,0,0,0,0,8.143462085754942,0,0,0,0,0,6.214747381234035,0
loroum,19,0,0,0,1,17,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,18,0,0,0,0,0.4286032676713127,7.286255550412316,0,0,0,0,0.21430163383565634,7.714858818083629,0
loroum,20,0,0,0,0,17,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,17,0,0,0,0,0,7.286255550412316,0,0,0,0,0.21430163383565634,7.286255550412316,0
loroum,21,0,0,0,1,18,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,17.5,0,0,0,0,0.4286032676713127,7.714858818083629,0,0,0,0,0.21430163383565634,7.500557184247973,0
loroum,22,0,0,0,1,20,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1,19,0,0,0,0,0.4286032676713127,8.572065353426254,0,0,0,0,0.4286032676713127,8.143462085754942,0
loroum,23,0,0,0,0,19,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0.5,19.5,0,0,0,0,0,8.143462085754942,0,0,0,0,0.21430163383565634,8.357763719590599,0
loroum,24,0,0,0,0,15,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,17,0,0,0,0,0,6.429049015069691,0,0,0,0,0,7.286255550412316,0
loroum,25,0,0,0,0,8,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,11.5,0,0,0,0,0,3.4288261413705015,0,0,0,0,0,4.928937578220096,0
loroum,26,0,0,0,0,17,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,12.5,0,0,0,0,0,7.286255550412316,0,0,0,0,0,5.3575408458914096,0
loroum,27,0,0,0,0,19,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,18,0,0,0,0,0,8.143462085754942,0,0,0,0,0,7.714858818083629,0
loroum,28,0,0,0,0,7,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,13,0,0,0,0,0,3.000222873699189,0,0,0,0,0,5.571842479727065,0
loroum,29,0,0,0,0,13,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,10,0,0,0,0,0,5.571842479727065,0,0,0,0,0,4.286032676713127,0
loroum,30,0,0,0,0,19,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,16,0,0,0,0,0,8.143462085754942,0,0,0,0,0,6.857652282741003,0
loroum,31,0,0,0,0,13,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,16,0,0,0,0,0,5.571842479727065,0,0,0,0,0,6.857652282741003,0
loroum,32,0,0,0,0,70,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,41.5,0,0,0,0,0,30.002228736991892,0,0,0,0,0,17.787035608359478,0
loroum,33,0,0,0,0,123,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,96.5,0,0,0,0,0,52.71820192357146,0,0,0,0,0,41.360215330281676,0
loroum,34,0,0,0,0,105,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,114,0,0,0,0,0,45.003343105487836,0,0,0,0,0,48.86077251452965,0
loroum,35,0,0,0,0,86,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,95.5,0,0,0,0,0,36.859881019732896,0,0,0,0,0,40.93161206261037,0
loroum,36,0,0,0,0,153,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,0,119.5,0,0,0,0,0,65.57629995371086,0,0,0,0,0,51.21809048672187,0
loroum,37,0,0,0,2,169,0,109690,95704,205394,233316,27922,0.008354341886642686,0,0,0,1,161,0,0,0,0,0.8572065353426254,72.43395223645184,0,0,0,0,0.4286032676713127,69.00512609508135,0
mouhoun,1,0,0,0,0,114,34,786900,754027,1540927,1542107,NA,0.05521819808236422,NA,NA,NA,NA,NA,NA,0,0,0,0,7.392483141571889,2.2047756738021422,NA,NA,NA,NA,NA,NA
mouhoun,2,0,0,0,0,129,16,786900,754027,1540927,1542107,NA,0.05521819808236422,0,0,0,0,121.5,25,0,0,0,0,8.365178291778717,1.037541493553949,0,0,0,0,7.878830716675302,1.6211585836780458
mouhoun,3,0,0,0,2,131,11,786900,754027,1540927,1542107,NA,0.05521819808236422,0,0,0,1,130,13.5,0,0,0,0.12969268669424364,8.49487097847296,0.7133097768183401,0,0,0,0.06484634334712182,8.430024635125838,0.8754256351861447
mouhoun,4,0,9,0,2,155,11,786900,754027,1540927,1542107,NA,0.05521819808236422,0,4.5,0,2,143,11,0,0.5836170901240965,0,0.12969268669424364,10.051183218803883,0.7133097768183401,0,0.29180854506204823,0,0.12969268669424364,9.273027098638421,0.7133097768183401
mouhoun,5,0,0,0,0,131,23,786900,754027,1540927,1542107,NA,0.05521819808236422,0,4.5,0,1,143,17,0,0,0,0,8.49487097847296,1.491465896983802,0,0.29180854506204823,0,0.06484634334712182,9.273027098638421,1.1023878369010711
mouhoun,6,0,0,0,0,104,18,786900,754027,1540927,1542107,NA,0.05521819808236422,0,0,0,0,117.5,20.5,0,0,0,0,6.744019708100669,1.167234180248193,0,0,0,0,7.619445343286816,1.3293500386159975
mouhoun,7,0,0,0,0,114,15,786900,754027,1540927,1542107,NA,0.05521819808236422,0,0,0,0,109,16.5,0,0,0,0,7.392483141571889,0.9726951502068274,0,0,0,0,7.068251424836279,1.06996466522751
mouhoun,8,0,0,0,0,111,2,786900,754027,1540927,1542107,NA,0.05521819808236422,0,0,0,0,112.5,8.5,0,0,0,0,7.197944111530522,0.12969268669424364,0,0,0,0,7.295213626551206,0.5511939184505356
mouhoun,9,0,0,0,1,138,4,786900,754027,1540927,1542107,NA,0.05521819808236422,0,0,0,0.5,124.5,3,0,0,0,0.06484634334712182,8.948795381902812,0.2593853733884873,0,0,0,0.03242317167356091,8.073369746716669,0.1945390300413655
