admin2,year,month,nb_events
leraba,1998,12,0
leraba,1999,1,0
leraba,1999,3,0
leraba,1999,4,0
leraba,1999,5,0
leraba,1999,6,0
leraba,1999,7,0
leraba,1999,8,0
leraba,1999,11,0
leraba,1999,12,0
leraba,2000,1,0
leraba,2000,4,0
leraba,2000,5,0
leraba,2000,10,0
leraba,2000,11,0
leraba,2000,12,0
leraba,2001,6,0
leraba,2001,7,0
leraba,2001,12,0
leraba,2002,2,0
leraba,2002,9,0
leraba,2003,10,0
leraba,2004,2,0
leraba,2004,6,0
leraba,2005,2,0
leraba,2005,10,0
leraba,2005,12,0
leraba,2006,5,0
leraba,2006,6,0
leraba,2006,7,0
leraba,2006,12,0
leraba,2007,10,0
leraba,2008,2,0
leraba,2008,3,0
leraba,2008,5,0
leraba,2008,6,0
leraba,2009,1,0
leraba,2010,2,0
leraba,2010,3,0
leraba,2010,4,0
leraba,2010,7,0
leraba,2011,1,0
leraba,2011,2,0
leraba,2011,3,0
leraba,2011,4,0
leraba,2011,5,0
leraba,2011,6,0
leraba,2011,7,0
leraba,2011,9,0
leraba,2011,12,0
leraba,2012,1,0
leraba,2012,2,0
leraba,2012,3,0
leraba,2012,4,0
leraba,2012,5,0
leraba,2012,6,0
leraba,2012,7,0
leraba,2012,8,0
leraba,2012,9,0
leraba,2012,10,0
leraba,2012,11,0
leraba,2012,12,0
leraba,2013,1,0
leraba,2013,2,0
leraba,2013,3,0
leraba,2013,5,1
leraba,2013,6,0
leraba,2013,7,0
leraba,2013,8,0
leraba,2013,9,0
leraba,2013,10,0
leraba,2013,11,0
leraba,2013,12,0
leraba,2014,1,0
leraba,2014,2,0
leraba,2014,3,0
leraba,2014,4,0
leraba,2014,5,0
leraba,2014,6,0
leraba,2014,7,0
leraba,2014,8,0
leraba,2014,9,0
leraba,2014,10,0
leraba,2014,11,0
leraba,2014,12,0
leraba,2015,1,0
leraba,2015,2,0
leraba,2015,3,0
leraba,2015,4,0
leraba,2015,5,0
leraba,2015,6,1
leraba,2015,7,0
leraba,2015,8,0
leraba,2015,9,0
leraba,2015,10,0
leraba,2015,11,0
leraba,2015,12,0
leraba,2016,1,0
leraba,2016,2,0
leraba,2016,3,0
leraba,2016,4,0
leraba,2016,5,0
leraba,2016,6,0
leraba,2016,7,0
leraba,2016,8,0
leraba,2016,9,0
leraba,2016,10,0
leraba,2016,11,0
leraba,2016,12,0
leraba,2017,1,0
leraba,2017,2,0
leraba,2017,3,0
leraba,2017,4,1
leraba,2017,5,0
leraba,2017,6,0
leraba,2017,7,0
leraba,2017,8,0
leraba,2017,9,0
leraba,2017,10,0
leraba,2017,11,0
leraba,2017,12,0
leraba,2018,1,0
leraba,2018,2,0
leraba,2018,3,0
leraba,2018,4,0
leraba,2018,5,0
leraba,2018,6,0
leraba,2018,7,0
leraba,2018,8,0
leraba,2018,9,1
leraba,2018,10,0
leraba,2018,11,0
leraba,2018,12,0
leraba,2019,1,0
leraba,2019,2,0
leraba,2019,3,0
leraba,2019,4,0
leraba,2019,5,0
leraba,2019,6,0
leraba,2019,7,0
leraba,2019,8,0
leraba,2019,9,0
leraba,2019,10,0
leraba,2019,11,0
leraba,2019,12,0
leraba,2020,1,0
leraba,2020,2,0
leraba,2020,3,0
leraba,2020,4,0
leraba,2020,5,0
leraba,2020,6,0
leraba,2020,7,0
leraba,2020,8,0
leraba,2020,9,0
leraba,2020,10,0
leraba,2020,11,0
leraba,2020,12,0
loroum,1997,2,0
loroum,1998,12,0
loroum,1999,1,0
loroum,1999,3,0
loroum,1999,4,0
loroum,1999,5,0
loroum,1999,6,0
loroum,1999,7,0
loroum,1999,8,0
loroum,1999,11,0
loroum,1999,12,0
loroum,2000,1,0
loroum,2000,4,0
loroum,2000,5,0
loroum,2000,10,0
loroum,2000,11,0
loroum,2000,12,0
loroum,2001,6,0
loroum,2001,7,0
loroum,2001,12,0
loroum,2002,2,0
loroum,2002,9,0
loroum,2003,10,0
loroum,2004,2,0
loroum,2004,6,0
loroum,2005,2,0
loroum,2005,10,0
loroum,2005,12,0
loroum,2006,5,0
loroum,2006,6,0
loroum,2006,7,0
loroum,2006,12,0
loroum,2007,10,0
loroum,2008,2,0
loroum,2008,3,0
loroum,2008,5,0
loroum,2008,6,0
loroum,2009,1,0
loroum,2010,2,0
loroum,2010,3,0
loroum,2010,4,0
loroum,2010,7,0
loroum,2011,1,0
loroum,2011,2,0
loroum,2011,3,0
loroum,2011,4,0
loroum,2011,5,0
loroum,2011,6,0
loroum,2011,7,0
loroum,2011,9,0
loroum,2011,12,0
loroum,2012,1,0
loroum,2012,2,0
loroum,2012,3,0
loroum,2012,4,0
loroum,2012,5,0
loroum,2012,6,0
loroum,2012,7,1
loroum,2012,8,1
loroum,2012,9,0
loroum,2012,10,0
loroum,2012,11,0
loroum,2012,12,0
loroum,2013,1,0
loroum,2013,2,0
loroum,2013,3,0
loroum,2013,5,0
loroum,2013,6,0
loroum,2013,7,0
loroum,2013,8,0
loroum,2013,9,0
loroum,2013,10,0
loroum,2013,11,0
loroum,2013,12,0
loroum,2014,1,0
loroum,2014,2,0
loroum,2014,3,0
loroum,2014,4,0
loroum,2014,5,0
loroum,2014,6,0
loroum,2014,7,0
loroum,2014,8,0
loroum,2014,9,0
loroum,2014,10,0
loroum,2014,11,0
loroum,2014,12,0
loroum,2015,1,0
loroum,2015,2,0
loroum,2015,3,0
loroum,2015,4,0
loroum,2015,5,0
loroum,2015,6,0
loroum,2015,7,0
loroum,2015,8,0
loroum,2015,9,0
loroum,2015,10,0
loroum,2015,11,0
loroum,2015,12,0
loroum,2016,1,0
loroum,2016,2,0
loroum,2016,3,0
loroum,2016,4,0
loroum,2016,5,0
loroum,2016,6,0
loroum,2016,7,0
loroum,2016,8,0
loroum,2016,9,0
loroum,2016,10,0
loroum,2016,11,0
loroum,2016,12,0
loroum,2017,1,1
loroum,2017,2,1
loroum,2017,3,0
loroum,2017,4,0
loroum,2017,5,0
loroum,2017,6,0
loroum,2017,7,0
loroum,2017,8,0
loroum,2017,9,0
loroum,2017,10,1
loroum,2017,11,1
loroum,2017,12,0
loroum,2018,1,0
loroum,2018,2,1
loroum,2018,3,0
loroum,2018,4,0
loroum,2018,5,0
loroum,2018,6,1
loroum,2018,7,0
loroum,2018,8,2
loroum,2018,9,1
loroum,2018,10,4
loroum,2018,11,3
loroum,2018,12,2
loroum,2019,1,1
loroum,2019,2,2
loroum,2019,3,3
loroum,2019,4,2
loroum,2019,5,3
loroum,2019,6,2
loroum,2019,7,0
loroum,2019,8,1
loroum,2019,9,0
loroum,2019,10,11
loroum,2019,11,5
loroum,2019,12,2
loroum,2020,1,3
loroum,2020,2,2
loroum,2020,3,4
loroum,2020,4,6
loroum,2020,5,5
loroum,2020,6,3
loroum,2020,7,5
loroum,2020,8,7
loroum,2020,9,4
loroum,2020,10,3
loroum,2020,11,0
loroum,2020,12,0
mouhoun,1997,2,0
mouhoun,1998,12,0
mouhoun,1999,1,0
mouhoun,1999,3,0
mouhoun,1999,4,0
mouhoun,1999,5,0
mouhoun,1999,6,0
mouhoun,1999,7,0
mouhoun,1999,8,0
mouhoun,1999,11,0
mouhoun,1999,12,0
mouhoun,2000,1,0
mouhoun,2000,4,0
mouhoun,2000,5,0
mouhoun,2000,10,0
mouhoun,2000,11,0
mouhoun,2000,12,0
mouhoun,2001,6,0
mouhoun,2001,7,0
mouhoun,2001,12,0
mouhoun,2002,2,0
mouhoun,2002,9,0
mouhoun,2003,10,0
mouhoun,2004,2,0
mouhoun,2004,6,0
mouhoun,2005,2,0
mouhoun,2005,10,0
mouhoun,2005,12,0
mouhoun,2006,5,0
mouhoun,2006,6,0
mouhoun,2006,7,0
mouhoun,2006,12,0
mouhoun,2007,10,0
mouhoun,2008,2,0
mouhoun,2008,3,0
mouhoun,2008,5,0
mouhoun,2008,6,0
mouhoun,2009,1,0
mouhoun,2010,2,0
mouhoun,2010,3,0
mouhoun,2010,4,0
mouhoun,2010,7,0
mouhoun,2011,1,0
mouhoun,2011,2,0
mouhoun,2011,3,0
mouhoun,2011,4,1
mouhoun,2011,5,2
mouhoun,2011,6,0
mouhoun,2011,7,0
mouhoun,2011,9,0
mouhoun,2011,12,0
mouhoun,2012,1,0
mouhoun,2012,2,0
mouhoun,2012,3,1
mouhoun,2012,4,1
mouhoun,2012,5,1
mouhoun,2012,6,0
mouhoun,2012,7,0
mouhoun,2012,8,0
mouhoun,2012,9,0
mouhoun,2012,10,0
mouhoun,2012,11,1
mouhoun,2012,12,0
mouhoun,2013,1,0
mouhoun,2013,2,1
mouhoun,2013,3,1
mouhoun,2013,5,0
mouhoun,2013,6,0
mouhoun,2013,7,0
mouhoun,2013,8,0
mouhoun,2013,9,0
mouhoun,2013,10,0
mouhoun,2013,11,0
mouhoun,2013,12,0
mouhoun,2014,1,0
mouhoun,2014,2,0
mouhoun,2014,3,0
mouhoun,2014,4,0
mouhoun,2014,5,0
mouhoun,2014,6,0
mouhoun,2014,7,0
mouhoun,2014,8,0
mouhoun,2014,9,0
mouhoun,2014,10,2
mouhoun,2014,11,0
mouhoun,2014,12,0
mouhoun,2015,1,0
mouhoun,2015,2,0
mouhoun,2015,3,0
mouhoun,2015,4,0
mouhoun,2015,5,0
mouhoun,2015,6,0
mouhoun,2015,7,0
mouhoun,2015,8,0
mouhoun,2015,9,0
mouhoun,2015,10,0
mouhoun,2015,11,0
mouhoun,2015,12,0
mouhoun,2016,1,0
mouhoun,2016,2,0
mouhoun,2016,3,0
mouhoun,2016,4,0
mouhoun,2016,5,1
mouhoun,2016,6,0
mouhoun,2016,7,0
mouhoun,2016,8,0
mouhoun,2016,9,0
mouhoun,2016,10,0
mouhoun,2016,11,0
mouhoun,2016,12,0
mouhoun,2017,1,0
mouhoun,2017,2,0
mouhoun,2017,3,0
mouhoun,2017,4,0
mouhoun,2017,5,0
mouhoun,2017,6,0
mouhoun,2017,7,1
mouhoun,2017,8,0
mouhoun,2017,9,0
mouhoun,2017,10,0
mouhoun,2017,11,0
mouhoun,2017,12,0
mouhoun,2018,1,0
mouhoun,2018,2,0
mouhoun,2018,3,0
mouhoun,2018,4,0
mouhoun,2018,5,0
mouhoun,2018,6,0
mouhoun,2018,7,0
mouhoun,2018,8,1
mouhoun,2018,9,0
mouhoun,2018,10,0
mouhoun,2018,11,1
mouhoun,2018,12,1
mouhoun,2019,1,0
mouhoun,2019,2,1
mouhoun,2019,3,1
mouhoun,2019,4,0
mouhoun,2019,5,0
mouhoun,2019,6,0
mouhoun,2019,7,0
mouhoun,2019,8,0
mouhoun,2019,9,0
mouhoun,2019,10,0
mouhoun,2019,11,0
mouhoun,2019,12,0
mouhoun,2020,1,0
mouhoun,2020,2,0
mouhoun,2020,3,0
mouhoun,2020,4,1
mouhoun,2020,5,0
mouhoun,2020,6,0
mouhoun,2020,7,0
mouhoun,2020,8,0
mouhoun,2020,9,0
mouhoun,2020,10,0
mouhoun,2020,11,0
mouhoun,2020,12,0
nahouri,1997,2,0
nahouri,1998,12,0
nahouri,1999,1,0
nahouri,1999,3,0
nahouri,1999,4,0
nahouri,1999,5,0
nahouri,1999,6,0
nahouri,1999,7,0
nahouri,1999,8,0
nahouri,1999,11,0
nahouri,1999,12,0
nahouri,2000,1,0
nahouri,2000,4,0
nahouri,2000,5,0
nahouri,2000,10,0
nahouri,2000,11,0
nahouri,2000,12,0
nahouri,2001,6,0
nahouri,2001,7,0
nahouri,2001,12,0
nahouri,2002,2,0
nahouri,2002,9,0
nahouri,2003,10,0
nahouri,2004,2,0
nahouri,2004,6,0
nahouri,2005,2,0
nahouri,2005,10,0
nahouri,2005,12,0
nahouri,2006,5,0
nahouri,2006,6,0
nahouri,2006,7,0
nahouri,2006,12,0
nahouri,2007,10,0
nahouri,2008,2,0
nahouri,2008,3,0
nahouri,2008,5,0
nahouri,2008,6,0
nahouri,2009,1,0
nahouri,2010,2,0
nahouri,2010,3,0
nahouri,2010,4,0
nahouri,2010,7,0
nahouri,2011,1,0
nahouri,2011,2,0
nahouri,2011,3,2
nahouri,2011,4,6
nahouri,2011,5,2
nahouri,2011,6,0
nahouri,2011,7,0
nahouri,2011,9,0
nahouri,2011,12,0
nahouri,2012,1,0
nahouri,2012,2,0
nahouri,2012,3,0
nahouri,2012,4,0
nahouri,2012,5,0
nahouri,2012,6,0
nahouri,2012,7,0
nahouri,2012,8,0
nahouri,2012,9,0
nahouri,2012,10,0
nahouri,2012,11,0
nahouri,2012,12,0
nahouri,2013,1,0
nahouri,2013,2,0
nahouri,2013,3,0
nahouri,2013,5,0
nahouri,2013,6,0
nahouri,2013,7,0
nahouri,2013,8,0
nahouri,2013,9,0
nahouri,2013,10,0
nahouri,2013,11,1
nahouri,2013,12,0
nahouri,2014,1,0
nahouri,2014,2,0
nahouri,2014,3,0
nahouri,2014,4,0
nahouri,2014,5,0
nahouri,2014,6,0
nahouri,2014,7,1
nahouri,2014,8,0
nahouri,2014,9,0
nahouri,2014,10,0
nahouri,2014,11,0
nahouri,2014,12,0
nahouri,2015,1,0
nahouri,2015,2,0
nahouri,2015,3,0
nahouri,2015,4,0
nahouri,2015,5,0
nahouri,2015,6,0
nahouri,2015,7,0
nahouri,2015,8,0
nahouri,2015,9,0
nahouri,2015,10,0
nahouri,2015,11,0
nahouri,2015,12,0
nahouri,2016,1,0
nahouri,2016,2,0
nahouri,2016,3,0
nahouri,2016,4,0
nahouri,2016,5,0
nahouri,2016,6,0
nahouri,2016,7,0
nahouri,2016,8,0
nahouri,2016,9,0
nahouri,2016,10,0
nahouri,2016,11,0
nahouri,2016,12,0
nahouri,2017,1,0
nahouri,2017,2,0
nahouri,2017,3,0
nahouri,2017,4,0
nahouri,2017,5,0
nahouri,2017,6,0
nahouri,2017,7,0
nahouri,2017,8,0
nahouri,2017,9,0
nahouri,2017,10,0
nahouri,2017,11,1
nahouri,2017,12,0
nahouri,2018,1,1
nahouri,2018,2,0
nahouri,2018,3,0
nahouri,2018,4,0
nahouri,2018,5,0
nahouri,2018,6,0
nahouri,2018,7,0
nahouri,2018,8,0
nahouri,2018,9,0
nahouri,2018,10,0
nahouri,2018,11,0
nahouri,2018,12,0
nahouri,2019,1,0
nahouri,2019,2,0
nahouri,2019,3,0
nahouri,2019,4,0
nahouri,2019,5,0
nahouri,2019,6,0
nahouri,2019,7,2
nahouri,2019,8,1
nahouri,2019,9,1
nahouri,2019,10,2
nahouri,2019,11,1
nahouri,2019,12,0
nahouri,2020,1,0
nahouri,2020,2,0
nahouri,2020,3,0
nahouri,2020,4,0
nahouri,2020,5,0
nahouri,2020,6,0
nahouri,2020,7,0
nahouri,2020,8,0
nahouri,2020,9,0
nahouri,2020,10,0
nahouri,2020,11,0
nahouri,2020,12,0
namentenga,1997,2,0
namentenga,1998,12,0
namentenga,1999,1,0
namentenga,1999,3,0
namentenga,1999,4,0
namentenga,1999,5,0
namentenga,1999,6,0
namentenga,1999,7,0
namentenga,1999,8,0
namentenga,1999,11,0
namentenga,1999,12,0
namentenga,2000,1,0
namentenga,2000,4,0
namentenga,2000,5,0
namentenga,2000,10,0
namentenga,2000,11,0
namentenga,2000,12,0
namentenga,2001,6,0
namentenga,2001,7,0
namentenga,2001,12,0
namentenga,2002,2,1
namentenga,2002,9,0
namentenga,2003,10,0
namentenga,2004,2,0
namentenga,2004,6,0
namentenga,2005,2,0
namentenga,2005,10,0
namentenga,2005,12,0
namentenga,2006,5,0
namentenga,2006,6,0
namentenga,2006,7,0
namentenga,2006,12,0
namentenga,2007,10,0
namentenga,2008,2,0
namentenga,2008,3,0
namentenga,2008,5,0
namentenga,2008,6,0
namentenga,2009,1,0
namentenga,2010,2,0
namentenga,2010,3,0
namentenga,2010,4,0
namentenga,2010,7,0
namentenga,2011,1,0
namentenga,2011,2,0
namentenga,2011,3,0
namentenga,2011,4,0
namentenga,2011,5,0
namentenga,2011,6,0
namentenga,2011,7,0
namentenga,2011,9,0
namentenga,2011,12,0
namentenga,2012,1,0
namentenga,2012,2,0
namentenga,2012,3,0
namentenga,2012,4,0
namentenga,2012,5,0
namentenga,2012,6,0
namentenga,2012,7,0
namentenga,2012,8,0
namentenga,2012,9,0
namentenga,2012,10,0
namentenga,2012,11,0
namentenga,2012,12,0
namentenga,2013,1,0
namentenga,2013,2,0
namentenga,2013,3,0
namentenga,2013,5,0
namentenga,2013,6,0
namentenga,2013,7,0
namentenga,2013,8,0
namentenga,2013,9,0
namentenga,2013,10,0
namentenga,2013,11,0
namentenga,2013,12,0
namentenga,2014,1,0
namentenga,2014,2,0
namentenga,2014,3,0
namentenga,2014,4,0
namentenga,2014,5,0
namentenga,2014,6,0
namentenga,2014,7,0
namentenga,2014,8,0
namentenga,2014,9,0
namentenga,2014,10,0
namentenga,2014,11,0
namentenga,2014,12,0
namentenga,2015,1,0
namentenga,2015,2,0
namentenga,2015,3,0
namentenga,2015,4,0
namentenga,2015,5,0
namentenga,2015,6,0
namentenga,2015,7,0
namentenga,2015,8,0
namentenga,2015,9,0
namentenga,2015,10,0
namentenga,2015,11,0
namentenga,2015,12,0
namentenga,2016,1,0
namentenga,2016,2,0
namentenga,2016,3,0
namentenga,2016,4,0
namentenga,2016,5,0
namentenga,2016,6,0
namentenga,2016,7,0
namentenga,2016,8,0
namentenga,2016,9,0
namentenga,2016,10,0
namentenga,2016,11,0
namentenga,2016,12,0
namentenga,2017,1,0
namentenga,2017,2,0
namentenga,2017,3,0
namentenga,2017,4,0
namentenga,2017,5,0
namentenga,2017,6,0
namentenga,2017,7,0
namentenga,2017,8,0
namentenga,2017,9,0
namentenga,2017,10,0
namentenga,2017,11,0
namentenga,2017,12,0
namentenga,2018,1,0
namentenga,2018,2,0
namentenga,2018,3,0
namentenga,2018,4,0
namentenga,2018,5,0
namentenga,2018,6,0
namentenga,2018,7,0
namentenga,2018,8,0
namentenga,2018,9,0
namentenga,2018,10,0
namentenga,2018,11,0
namentenga,2018,12,0
namentenga,2019,1,0
namentenga,2019,2,1
namentenga,2019,3,1
namentenga,2019,4,0
namentenga,2019,5,1
namentenga,2019,6,1
namentenga,2019,7,1
namentenga,2019,8,1
namentenga,2019,9,1
namentenga,2019,10,0
namentenga,2019,11,0
namentenga,2019,12,1
namentenga,2020,1,0
namentenga,2020,2,2
namentenga,2020,3,1
namentenga,2020,4,0
namentenga,2020,5,0
namentenga,2020,6,0
namentenga,2020,7,0
namentenga,2020,8,2
namentenga,2020,9,2
namentenga,2020,10,0
namentenga,2020,11,1
namentenga,2020,12,0
nayala,1997,2,0
nayala,1998,12,0
nayala,1999,1,1
nayala,1999,3,0
nayala,1999,4,0
nayala,1999,5,0
nayala,1999,6,0
nayala,1999,7,0
nayala,1999,8,0
nayala,1999,11,0
nayala,1999,12,0
nayala,2000,1,0
nayala,2000,4,0
nayala,2000,5,0
nayala,2000,10,0
nayala,2000,11,0
nayala,2000,12,0
nayala,2001,6,0
nayala,2001,7,0
nayala,2001,12,0
nayala,2002,2,0
nayala,2002,9,0
nayala,2003,10,0
nayala,2004,2,0
nayala,2004,6,0
nayala,2005,2,0
nayala,2005,10,0
nayala,2005,12,0
nayala,2006,5,0
nayala,2006,6,0
nayala,2006,7,0
nayala,2006,12,0
nayala,2007,10,0
nayala,2008,2,0
nayala,2008,3,0
nayala,2008,5,0
nayala,2008,6,0
nayala,2009,1,0
nayala,2010,2,0
nayala,2010,3,0
nayala,2010,4,0
nayala,2010,7,0
nayala,2011,1,0
nayala,2011,2,0
nayala,2011,3,0
nayala,2011,4,0
nayala,2011,5,0
nayala,2011,6,0
nayala,2011,7,0
nayala,2011,9,0
nayala,2011,12,0
nayala,2012,1,0
nayala,2012,2,0
nayala,2012,3,0
nayala,2012,4,0
nayala,2012,5,0
nayala,2012,6,0
nayala,2012,7,0
nayala,2012,8,0
nayala,2012,9,0
nayala,2012,10,0
nayala,2012,11,0
nayala,2012,12,0
nayala,2013,1,0
nayala,2013,2,0
nayala,2013,3,0
nayala,2013,5,0
nayala,2013,6,0
nayala,2013,7,0
nayala,2013,8,0
nayala,2013,9,0
nayala,2013,10,0
nayala,2013,11,0
nayala,2013,12,0
nayala,2014,1,0
nayala,2014,2,0
nayala,2014,3,0
nayala,2014,4,0
nayala,2014,5,0
nayala,2014,6,0
nayala,2014,7,0
nayala,2014,8,0
nayala,2014,9,0
nayala,2014,10,0
nayala,2014,11,0
nayala,2014,12,0
nayala,2015,1,0
nayala,2015,2,0
nayala,2015,3,0
nayala,2015,4,0
nayala,2015,5,0
nayala,2015,6,0
nayala,2015,7,0
nayala,2015,8,0
nayala,2015,9,0
nayala,2015,10,0
nayala,2015,11,0
nayala,2015,12,0
nayala,2016,1,0
nayala,2016,2,0
nayala,2016,3,0
nayala,2016,4,0
nayala,2016,5,0
nayala,2016,6,0
nayala,2016,7,0
nayala,2016,8,0
nayala,2016,9,0
nayala,2016,10,0
nayala,2016,11,0
nayala,2016,12,0
nayala,2017,1,0
nayala,2017,2,0
nayala,2017,3,0
nayala,2017,4,0
nayala,2017,5,0
nayala,2017,6,0
nayala,2017,7,0
nayala,2017,8,0
nayala,2017,9,0
nayala,2017,10,0
nayala,2017,11,0
nayala,2017,12,0
nayala,2018,1,0
nayala,2018,2,0
nayala,2018,3,0
nayala,2018,4,0
nayala,2018,5,0
nayala,2018,6,0
nayala,2018,7,0
nayala,2018,8,0
nayala,2018,9,0
nayala,2018,10,0
nayala,2018,11,0
nayala,2018,12,0
nayala,2019,1,0
nayala,2019,2,0
nayala,2019,3,0
nayala,2019,4,0
nayala,2019,5,0
nayala,2019,6,0
nayala,2019,7,0
nayala,2019,8,0
nayala,2019,9,0
nayala,2019,10,0
nayala,2019,11,0
nayala,2019,12,0
nayala,2020,1,0
nayala,2020,2,0
nayala,2020,3,0
nayala,2020,4,0
nayala,2020,5,0
nayala,2020,6,0
nayala,2020,7,0
nayala,2020,8,0
nayala,2020,9,0
nayala,2020,10,0
nayala,2020,11,0
nayala,2020,12,0
noumbiel,1997,2,0
noumbiel,1998,12,0
noumbiel,1999,1,0
noumbiel,1999,3,0
noumbiel,1999,4,0
noumbiel,1999,5,0
noumbiel,1999,6,0
noumbiel,1999,7,0
noumbiel,1999,8,0
noumbiel,1999,11,0
noumbiel,1999,12,0
noumbiel,2000,1,0
noumbiel,2000,4,0
noumbiel,2000,5,0
noumbiel,2000,10,0
noumbiel,2000,11,0
noumbiel,2000,12,0
noumbiel,2001,6,0
noumbiel,2001,7,0
noumbiel,2001,12,0
noumbiel,2002,2,0
noumbiel,2002,9,0
noumbiel,2003,10,0
noumbiel,2004,2,0
noumbiel,2004,6,0
noumbiel,2005,2,0
noumbiel,2005,10,0
noumbiel,2005,12,0
noumbiel,2006,5,0
noumbiel,2006,6,0
noumbiel,2006,7,0
noumbiel,2006,12,0
noumbiel,2007,10,0
noumbiel,2008,2,0
noumbiel,2008,3,0
noumbiel,2008,5,0
noumbiel,2008,6,0
noumbiel,2009,1,0
noumbiel,2010,2,0
noumbiel,2010,3,0
noumbiel,2010,4,0
noumbiel,2010,7,0
noumbiel,2011,1,0
noumbiel,2011,2,0
noumbiel,2011,3,0
noumbiel,2011,4,0
noumbiel,2011,5,0
noumbiel,2011,6,0
noumbiel,2011,7,0
noumbiel,2011,9,0
noumbiel,2011,12,0
noumbiel,2012,1,0
noumbiel,2012,2,0
noumbiel,2012,3,0
noumbiel,2012,4,0
noumbiel,2012,5,0
noumbiel,2012,6,0
noumbiel,2012,7,0
noumbiel,2012,8,0
noumbiel,2012,9,0
noumbiel,2012,10,0
noumbiel,2012,11,0
noumbiel,2012,12,0
noumbiel,2013,1,0
noumbiel,2013,2,0
noumbiel,2013,3,0
noumbiel,2013,5,0
noumbiel,2013,6,0
noumbiel,2013,7,0
noumbiel,2013,8,0
noumbiel,2013,9,0
noumbiel,2013,10,0
noumbiel,2013,11,0
noumbiel,2013,12,0
noumbiel,2014,1,0
noumbiel,2014,2,0
noumbiel,2014,3,0
noumbiel,2014,4,0
noumbiel,2014,5,0
noumbiel,2014,6,0
noumbiel,2014,7,0
noumbiel,2014,8,0
noumbiel,2014,9,0
noumbiel,2014,10,0
noumbiel,2014,11,0
noumbiel,2014,12,0
noumbiel,2015,1,0
noumbiel,2015,2,0
noumbiel,2015,3,0
noumbiel,2015,4,0
noumbiel,2015,5,0
noumbiel,2015,6,0
noumbiel,2015,7,0
noumbiel,2015,8,0
noumbiel,2015,9,0
noumbiel,2015,10,0
noumbiel,2015,11,0
noumbiel,2015,12,0
noumbiel,2016,1,0
noumbiel,2016,2,0
noumbiel,2016,3,0
noumbiel,2016,4,0
noumbiel,2016,5,0
noumbiel,2016,6,0
noumbiel,2016,7,0
noumbiel,2016,8,0
noumbiel,2016,9,0
noumbiel,2016,10,0
noumbiel,2016,11,0
noumbiel,2016,12,0
noumbiel,2017,1,0
noumbiel,2017,2,0
noumbiel,2017,3,0
noumbiel,2017,4,0
noumbiel,2017,5,0
noumbiel,2017,6,0
noumbiel,2017,7,0
noumbiel,2017,8,0
noumbiel,2017,9,0
noumbiel,2017,10,0
noumbiel,2017,11,0
noumbiel,2017,12,0
noumbiel,2018,1,0
noumbiel,2018,2,0
noumbiel,2018,3,0
noumbiel,2018,4,0
noumbiel,2018,5,0
noumbiel,2018,6,0
noumbiel,2018,7,0
noumbiel,2018,8,1
noumbiel,2018,9,0
noumbiel,2018,10,1
noumbiel,2018,11,1
noumbiel,2018,12,2
noumbiel,2019,1,2
noumbiel,2019,2,0
noumbiel,2019,3,0
noumbiel,2019,4,2
noumbiel,2019,5,0
noumbiel,2019,6,1
noumbiel,2019,7,0
noumbiel,2019,8,0
noumbiel,2019,9,0
noumbiel,2019,10,0
noumbiel,2019,11,0
noumbiel,2019,12,1
noumbiel,2020,1,1
noumbiel,2020,2,0
noumbiel,2020,3,0
noumbiel,2020,4,0
noumbiel,2020,5,0
noumbiel,2020,6,0
noumbiel,2020,7,0
noumbiel,2020,8,0
noumbiel,2020,9,0
noumbiel,2020,10,0
noumbiel,2020,11,0
noumbiel,2020,12,0
oubritenga,1997,2,0
oubritenga,1998,12,0
oubritenga,1999,1,0
oubritenga,1999,3,0
oubritenga,1999,4,0
oubritenga,1999,5,0
oubritenga,1999,6,0
oubritenga,1999,7,0
oubritenga,1999,8,0
oubritenga,1999,11,0
oubritenga,1999,12,0
oubritenga,2000,1,0
oubritenga,2000,4,0
oubritenga,2000,5,0
oubritenga,2000,10,0
oubritenga,2000,11,0
oubritenga,2000,12,0
oubritenga,2001,6,0
oubritenga,2001,7,0
oubritenga,2001,12,0
oubritenga,2002,2,0
oubritenga,2002,9,0
oubritenga,2003,10,0
oubritenga,2004,2,0
oubritenga,2004,6,0
oubritenga,2005,2,0
oubritenga,2005,10,0
oubritenga,2005,12,0
oubritenga,2006,5,0
oubritenga,2006,6,0
oubritenga,2006,7,0
oubritenga,2006,12,0
oubritenga,2007,10,0
oubritenga,2008,2,0
oubritenga,2008,3,0
oubritenga,2008,5,0
oubritenga,2008,6,0
oubritenga,2009,1,0
oubritenga,2010,2,0
oubritenga,2010,3,0
oubritenga,2010,4,0
oubritenga,2010,7,0
oubritenga,2011,1,0
oubritenga,2011,2,0
oubritenga,2011,3,0
oubritenga,2011,4,0
oubritenga,2011,5,0
oubritenga,2011,6,0
oubritenga,2011,7,0
oubritenga,2011,9,0
oubritenga,2011,12,0
oubritenga,2012,1,0
oubritenga,2012,2,0
oubritenga,2012,3,0
oubritenga,2012,4,0
oubritenga,2012,5,0
oubritenga,2012,6,0
oubritenga,2012,7,0
oubritenga,2012,8,0
oubritenga,2012,9,0
oubritenga,2012,10,0
oubritenga,2012,11,0
oubritenga,2012,12,0
oubritenga,2013,1,0
oubritenga,2013,2,0
oubritenga,2013,3,0
oubritenga,2013,5,0
oubritenga,2013,6,0
